Extracting MNIST_data/train-images-idx3-ubyte.gz
Extracting MNIST_data/train-labels-idx1-ubyte.gz
Extracting MNIST_data/t10k-images-idx3-ubyte.gz
Extracting MNIST_data/t10k-labels-idx1-ubyte.gz
Nodes keep percentage is :  1.0
** Start training **
Epoch #12 cost=0.001172
Epoch #13 cost=0.001161
Epoch #14 cost=0.001152
Epoch #15 cost=0.001142
Epoch #16 cost=0.001133
Epoch #17 cost=0.001123
Epoch #18 cost=0.001113
Epoch #19 cost=0.001103
** Start training **
Epoch #0 cost=0.001173
Epoch #1 cost=0.001225
Epoch #2 cost=0.001251
Epoch #3 cost=0.001259
Epoch #4 cost=0.001258
Epoch #5 cost=0.001250
Epoch #6 cost=0.001241
Epoch #7 cost=0.001229
Epoch #8 cost=0.001218
Epoch #9 cost=0.001204
Epoch #10 cost=0.001193
Epoch #11 cost=0.001181
Epoch #12 cost=0.001170
Epoch #13 cost=0.001159
Epoch #14 cost=0.001149
Epoch #15 cost=0.001139
Epoch #16 cost=0.001128
Epoch #17 cost=0.001119
Epoch #18 cost=0.001110
Epoch #19 cost=0.001100
** Start training **
Epoch #0 cost=0.001161
Epoch #1 cost=0.001207
Epoch #2 cost=0.001229
Epoch #3 cost=0.001235
Epoch #4 cost=0.001234
Epoch #5 cost=0.001227
Epoch #6 cost=0.001218
Epoch #7 cost=0.001207
Epoch #8 cost=0.001196
Epoch #9 cost=0.001184
Epoch #10 cost=0.001173
Epoch #11 cost=0.001163
Epoch #12 cost=0.001151
Epoch #13 cost=0.001140
Epoch #14 cost=0.001130
Epoch #15 cost=0.001119
Epoch #16 cost=0.001110
Epoch #17 cost=0.001099
Epoch #18 cost=0.001090
Epoch #19 cost=0.001080
** Start training **
Epoch #0 cost=0.001170
Epoch #1 cost=0.001222
Epoch #2 cost=0.001248
Epoch #3 cost=0.001256
Epoch #4 cost=0.001255
Epoch #5 cost=0.001249
Epoch #6 cost=0.001241
Epoch #7 cost=0.001230
Epoch #8 cost=0.001218
Epoch #9 cost=0.001208
Epoch #10 cost=0.001197
Epoch #11 cost=0.001186
Epoch #12 cost=0.001176
Epoch #13 cost=0.001164
Epoch #14 cost=0.001155
Epoch #15 cost=0.001144
Epoch #16 cost=0.001134
Epoch #17 cost=0.001124
Epoch #18 cost=0.001113
Epoch #19 cost=0.001103
** Start training **
Epoch #0 cost=0.001163
Epoch #1 cost=0.001214
Epoch #2 cost=0.001237
Epoch #3 cost=0.001244
Epoch #4 cost=0.001241
Epoch #5 cost=0.001233
Epoch #6 cost=0.001224
Epoch #7 cost=0.001213
Epoch #8 cost=0.001201
Epoch #9 cost=0.001190
Epoch #10 cost=0.001179
Epoch #11 cost=0.001168
Epoch #12 cost=0.001157
Epoch #13 cost=0.001147
Epoch #14 cost=0.001136
Epoch #15 cost=0.001126
Epoch #16 cost=0.001116
Epoch #17 cost=0.001105
Epoch #18 cost=0.001096
Epoch #19 cost=0.001087
** Start training **
Epoch #0 cost=0.000897
Epoch #1 cost=0.000868
Epoch #2 cost=0.000848
Epoch #3 cost=0.000831
Epoch #4 cost=0.000815
Epoch #5 cost=0.000801
Epoch #6 cost=0.000789
Epoch #7 cost=0.000777
Epoch #8 cost=0.000766
Epoch #9 cost=0.000757
Epoch #10 cost=0.000748
Epoch #11 cost=0.000740
Epoch #12 cost=0.000733
Epoch #13 cost=0.000726
Epoch #14 cost=0.000719
Epoch #15 cost=0.000713
Epoch #16 cost=0.000707
Epoch #17 cost=0.000702
Epoch #18 cost=0.000696
Epoch #19 cost=0.000691
Nodes keep percentage is :  0.7499999999999998
** Start training **
Epoch #0 cost=0.002317
Epoch #1 cost=0.002186
Epoch #2 cost=0.002102
Epoch #3 cost=0.002038
Epoch #4 cost=0.001982
Epoch #5 cost=0.001935
Epoch #6 cost=0.001893
Epoch #7 cost=0.001856
Epoch #8 cost=0.001825
Epoch #9 cost=0.001795
Epoch #10 cost=0.001768
Epoch #11 cost=0.001743
Epoch #12 cost=0.001719
Epoch #13 cost=0.001697
Epoch #14 cost=0.001676
Epoch #15 cost=0.001658
Epoch #16 cost=0.001638
Epoch #17 cost=0.001621
Epoch #18 cost=0.001603
Epoch #19 cost=0.001585
** Start training **
Epoch #0 cost=0.002268
Epoch #1 cost=0.002173
Epoch #2 cost=0.002096
Epoch #3 cost=0.002033
Epoch #4 cost=0.001981
Epoch #5 cost=0.001937
Epoch #6 cost=0.001899
Epoch #7 cost=0.001864
Epoch #8 cost=0.001833
Epoch #9 cost=0.001806
Epoch #10 cost=0.001781
Epoch #11 cost=0.001757
Epoch #12 cost=0.001734
Epoch #13 cost=0.001712
Epoch #14 cost=0.001690
Epoch #15 cost=0.001671
Epoch #16 cost=0.001653
Epoch #17 cost=0.001634
Epoch #18 cost=0.001616
Epoch #19 cost=0.001599
** Start training **
Epoch #0 cost=0.002298
Epoch #1 cost=0.002190
Epoch #2 cost=0.002111
Epoch #3 cost=0.002043
Epoch #4 cost=0.001988
Epoch #5 cost=0.001942
Epoch #6 cost=0.001904
Epoch #7 cost=0.001869
Epoch #8 cost=0.001837
Epoch #9 cost=0.001809
Epoch #10 cost=0.001782
Epoch #11 cost=0.001759
Epoch #12 cost=0.001734
Epoch #13 cost=0.001712
Epoch #14 cost=0.001690
Epoch #15 cost=0.001670
Epoch #16 cost=0.001649
Epoch #17 cost=0.001632
Epoch #18 cost=0.001614
Epoch #19 cost=0.001597
** Start training **
Epoch #0 cost=0.002269
Epoch #1 cost=0.002152
Epoch #2 cost=0.002063
Epoch #3 cost=0.001992
Epoch #4 cost=0.001932
Epoch #5 cost=0.001882
Epoch #6 cost=0.001839
Epoch #7 cost=0.001802
Epoch #8 cost=0.001769
Epoch #9 cost=0.001739
Epoch #10 cost=0.001712
Epoch #11 cost=0.001686
Epoch #12 cost=0.001662
Epoch #13 cost=0.001640
Epoch #14 cost=0.001618
Epoch #15 cost=0.001599
Epoch #16 cost=0.001579
Epoch #17 cost=0.001561
Epoch #18 cost=0.001543
Epoch #19 cost=0.001526
** Start training **
Epoch #0 cost=0.002262
Epoch #1 cost=0.002160
Epoch #2 cost=0.002081
Epoch #3 cost=0.002018
Epoch #4 cost=0.001964
Epoch #5 cost=0.001920
Epoch #6 cost=0.001880
Epoch #7 cost=0.001845
Epoch #8 cost=0.001814
Epoch #9 cost=0.001786
Epoch #10 cost=0.001759
Epoch #11 cost=0.001734
Epoch #12 cost=0.001712
Epoch #13 cost=0.001691
Epoch #14 cost=0.001671
Epoch #15 cost=0.001651
Epoch #16 cost=0.001633
Epoch #17 cost=0.001615
Epoch #18 cost=0.001598
Epoch #19 cost=0.001581
** Start training **
Epoch #0 cost=0.002264
Epoch #1 cost=0.002146
Epoch #2 cost=0.002061
Epoch #3 cost=0.001994
Epoch #4 cost=0.001939
Epoch #5 cost=0.001895
Epoch #6 cost=0.001857
Epoch #7 cost=0.001824
Epoch #8 cost=0.001794
Epoch #9 cost=0.001768
Epoch #10 cost=0.001743
Epoch #11 cost=0.001720
Epoch #12 cost=0.001698
Epoch #13 cost=0.001677
Epoch #14 cost=0.001657
Epoch #15 cost=0.001639
Epoch #16 cost=0.001620
Epoch #17 cost=0.001603
Epoch #18 cost=0.001585
Epoch #19 cost=0.001569
** Start training **
Epoch #0 cost=0.002248
Epoch #1 cost=0.002124
Epoch #2 cost=0.002039
Epoch #3 cost=0.001973
Epoch #4 cost=0.001918
Epoch #5 cost=0.001872
Epoch #6 cost=0.001832
Epoch #7 cost=0.001798
Epoch #8 cost=0.001764
Epoch #9 cost=0.001734
Epoch #10 cost=0.001708
Epoch #11 cost=0.001684
Epoch #12 cost=0.001662
Epoch #13 cost=0.001640
Epoch #14 cost=0.001621
Epoch #15 cost=0.001600
Epoch #16 cost=0.001581
Epoch #17 cost=0.001564
Epoch #18 cost=0.001546
Epoch #19 cost=0.001530
** Start training **
Epoch #0 cost=0.002273
Epoch #1 cost=0.002164
Epoch #2 cost=0.002085
Epoch #3 cost=0.002021
Epoch #4 cost=0.001968
Epoch #5 cost=0.001923
Epoch #6 cost=0.001885
Epoch #7 cost=0.001851
Epoch #8 cost=0.001820
Epoch #9 cost=0.001793
Epoch #10 cost=0.001767
Epoch #11 cost=0.001743
Epoch #12 cost=0.001720
Epoch #13 cost=0.001700
Epoch #14 cost=0.001678
Epoch #15 cost=0.001659
Epoch #16 cost=0.001639
Epoch #17 cost=0.001622
Epoch #18 cost=0.001604
Epoch #19 cost=0.001586
** Start training **
Epoch #0 cost=0.002283
Epoch #1 cost=0.002164
Epoch #2 cost=0.002081
Epoch #3 cost=0.002015
Epoch #4 cost=0.001961
Epoch #5 cost=0.001916
Epoch #6 cost=0.001878
Epoch #7 cost=0.001844
Epoch #8 cost=0.001814
Epoch #9 cost=0.001784
Epoch #10 cost=0.001759
Epoch #11 cost=0.001734
Epoch #12 cost=0.001711
Epoch #13 cost=0.001691
Epoch #14 cost=0.001671
Epoch #15 cost=0.001652
Epoch #16 cost=0.001632
Epoch #17 cost=0.001614
Epoch #18 cost=0.001597
Epoch #19 cost=0.001579
** Start training **
Epoch #0 cost=0.001312
Epoch #1 cost=0.001255
Epoch #2 cost=0.001214
Epoch #3 cost=0.001184
Epoch #4 cost=0.001159
Epoch #5 cost=0.001139
Epoch #6 cost=0.001120
Epoch #7 cost=0.001102
Epoch #8 cost=0.001086
Epoch #9 cost=0.001072
Epoch #10 cost=0.001057
Epoch #11 cost=0.001043
Epoch #12 cost=0.001030
Epoch #13 cost=0.001018
Epoch #14 cost=0.001007
Epoch #15 cost=0.000995
Epoch #16 cost=0.000984
Epoch #17 cost=0.000974
Epoch #18 cost=0.000964
Epoch #19 cost=0.000954
Nodes keep percentage is :  0.6999999999999997
** Start training **
Epoch #0 cost=0.002786
Epoch #1 cost=0.002569
Epoch #2 cost=0.002432
Epoch #3 cost=0.002338
Epoch #4 cost=0.002269
Epoch #5 cost=0.002215
Epoch #6 cost=0.002171
Epoch #7 cost=0.002133
Epoch #8 cost=0.002097
Epoch #9 cost=0.002068
Epoch #10 cost=0.002040
Epoch #11 cost=0.002013
Epoch #12 cost=0.001990
Epoch #13 cost=0.001967
Epoch #14 cost=0.001948
Epoch #15 cost=0.001925
Epoch #16 cost=0.001905
Epoch #17 cost=0.001884
Epoch #18 cost=0.001864
Epoch #19 cost=0.001846
** Start training **
Epoch #0 cost=0.002695
Epoch #1 cost=0.002516
Epoch #2 cost=0.002408
Epoch #3 cost=0.002332
Epoch #4 cost=0.002274
Epoch #5 cost=0.002229
Epoch #6 cost=0.002192
Epoch #7 cost=0.002160
Epoch #8 cost=0.002130
Epoch #9 cost=0.002105
Epoch #10 cost=0.002081
Epoch #11 cost=0.002055
Epoch #12 cost=0.002032
Epoch #13 cost=0.002009
Epoch #14 cost=0.001985
Epoch #15 cost=0.001962
Epoch #16 cost=0.001942
Epoch #17 cost=0.001922
Epoch #18 cost=0.001902
Epoch #19 cost=0.001884
** Start training **
Epoch #0 cost=0.002678
Epoch #1 cost=0.002508
Epoch #2 cost=0.002407
Epoch #3 cost=0.002333
Epoch #4 cost=0.002280
Epoch #5 cost=0.002237
Epoch #6 cost=0.002201
Epoch #7 cost=0.002171
Epoch #8 cost=0.002141
Epoch #9 cost=0.002115
Epoch #10 cost=0.002088
Epoch #11 cost=0.002062
Epoch #12 cost=0.002039
Epoch #13 cost=0.002015
Epoch #14 cost=0.001991
Epoch #15 cost=0.001969
Epoch #16 cost=0.001947
Epoch #17 cost=0.001926
Epoch #18 cost=0.001906
Epoch #19 cost=0.001885
** Start training **
Epoch #0 cost=0.002701
Epoch #1 cost=0.002512
Epoch #2 cost=0.002392
Epoch #3 cost=0.002306
Epoch #4 cost=0.002237
Epoch #5 cost=0.002180
Epoch #6 cost=0.002133
Epoch #7 cost=0.002092
Epoch #8 cost=0.002057
Epoch #9 cost=0.002024
Epoch #10 cost=0.001994
Epoch #11 cost=0.001967
Epoch #12 cost=0.001939
Epoch #13 cost=0.001914
Epoch #14 cost=0.001889
Epoch #15 cost=0.001867
Epoch #16 cost=0.001843
Epoch #17 cost=0.001822
Epoch #18 cost=0.001800
Epoch #19 cost=0.001779
** Start training **
Epoch #0 cost=0.002701
Epoch #1 cost=0.002524
Epoch #2 cost=0.002413
Epoch #3 cost=0.002331
Epoch #4 cost=0.002268
Epoch #5 cost=0.002218
Epoch #6 cost=0.002176
Epoch #7 cost=0.002141
Epoch #8 cost=0.002110
Epoch #9 cost=0.002080
Epoch #10 cost=0.002052
Epoch #11 cost=0.002025
Epoch #12 cost=0.002000
Epoch #13 cost=0.001975
Epoch #14 cost=0.001952
Epoch #15 cost=0.001928
Epoch #16 cost=0.001908
Epoch #17 cost=0.001886
Epoch #18 cost=0.001867
Epoch #19 cost=0.001848
** Start training **
Epoch #0 cost=0.002699
Epoch #1 cost=0.002520
Epoch #2 cost=0.002405
Epoch #3 cost=0.002322
Epoch #4 cost=0.002258
Epoch #5 cost=0.002208
Epoch #6 cost=0.002166
Epoch #7 cost=0.002130
Epoch #8 cost=0.002098
Epoch #9 cost=0.002070
Epoch #10 cost=0.002042
Epoch #11 cost=0.002018
Epoch #12 cost=0.001992
Epoch #13 cost=0.001970
Epoch #14 cost=0.001946
Epoch #15 cost=0.001924
Epoch #16 cost=0.001903
Epoch #17 cost=0.001881
Epoch #18 cost=0.001863
Epoch #19 cost=0.001842
** Start training **
Epoch #0 cost=0.002675
Epoch #1 cost=0.002492
Epoch #2 cost=0.002379
Epoch #3 cost=0.002298
Epoch #4 cost=0.002238
Epoch #5 cost=0.002188
Epoch #6 cost=0.002149
Epoch #7 cost=0.002115
Epoch #8 cost=0.002083
Epoch #9 cost=0.002055
Epoch #10 cost=0.002028
Epoch #11 cost=0.002001
Epoch #12 cost=0.001978
Epoch #13 cost=0.001956
Epoch #14 cost=0.001932
Epoch #15 cost=0.001908
Epoch #16 cost=0.001887
Epoch #17 cost=0.001865
Epoch #18 cost=0.001844
Epoch #19 cost=0.001828
** Start training **
Epoch #0 cost=0.002685
Epoch #1 cost=0.002517
Epoch #2 cost=0.002414
Epoch #3 cost=0.002339
Epoch #4 cost=0.002281
Epoch #5 cost=0.002236
Epoch #6 cost=0.002196
Epoch #7 cost=0.002162
Epoch #8 cost=0.002132
Epoch #9 cost=0.002107
Epoch #10 cost=0.002081
Epoch #11 cost=0.002057
Epoch #12 cost=0.002032
Epoch #13 cost=0.002007
Epoch #14 cost=0.001984
Epoch #15 cost=0.001962
Epoch #16 cost=0.001939
Epoch #17 cost=0.001918
Epoch #18 cost=0.001897
Epoch #19 cost=0.001877
** Start training **
Epoch #0 cost=0.002662
Epoch #1 cost=0.002487
Epoch #2 cost=0.002383
Epoch #3 cost=0.002306
Epoch #4 cost=0.002247
Epoch #5 cost=0.002202
Epoch #6 cost=0.002162
Epoch #7 cost=0.002129
Epoch #8 cost=0.002099
Epoch #9 cost=0.002071
Epoch #10 cost=0.002046
Epoch #11 cost=0.002022
Epoch #12 cost=0.002001
Epoch #13 cost=0.001978
Epoch #14 cost=0.001956
Epoch #15 cost=0.001934
Epoch #16 cost=0.001912
Epoch #17 cost=0.001893
Epoch #18 cost=0.001874
Epoch #19 cost=0.001855
** Start training **
Epoch #0 cost=0.002139
Epoch #1 cost=0.001871
Epoch #2 cost=0.001778
Epoch #3 cost=0.001726
Epoch #4 cost=0.001687
Epoch #5 cost=0.001655
Epoch #6 cost=0.001628
Epoch #7 cost=0.001604
Epoch #8 cost=0.001580
Epoch #9 cost=0.001557
Epoch #10 cost=0.001535
Epoch #11 cost=0.001514
Epoch #12 cost=0.001495
Epoch #13 cost=0.001477
Epoch #14 cost=0.001458
Epoch #15 cost=0.001440
Epoch #16 cost=0.001424
Epoch #17 cost=0.001407
Epoch #18 cost=0.001391
Epoch #19 cost=0.001377
Nodes keep percentage is :  0.6499999999999997
** Start training **
Epoch #0 cost=0.005836
Epoch #1 cost=0.004582
Epoch #2 cost=0.004057
Epoch #3 cost=0.003751
Epoch #4 cost=0.003541
Epoch #5 cost=0.003382
Epoch #6 cost=0.003253
Epoch #7 cost=0.003145
Epoch #8 cost=0.003055
Epoch #9 cost=0.002978
Epoch #10 cost=0.002911
Epoch #11 cost=0.002851
Epoch #12 cost=0.002792
Epoch #13 cost=0.002742
Epoch #14 cost=0.002693
Epoch #15 cost=0.002646
Epoch #16 cost=0.002601
Epoch #17 cost=0.002559
Epoch #18 cost=0.002520
Epoch #19 cost=0.002481
** Start training **
Epoch #0 cost=0.005671
Epoch #1 cost=0.004495
Epoch #2 cost=0.003981
Epoch #3 cost=0.003677
Epoch #4 cost=0.003469
Epoch #5 cost=0.003315
Epoch #6 cost=0.003187
Epoch #7 cost=0.003088
Epoch #8 cost=0.002998
Epoch #9 cost=0.002921
Epoch #10 cost=0.002854
Epoch #11 cost=0.002794
Epoch #12 cost=0.002739
Epoch #13 cost=0.002688
Epoch #14 cost=0.002641
Epoch #15 cost=0.002599
Epoch #16 cost=0.002560
Epoch #17 cost=0.002522
Epoch #18 cost=0.002485
Epoch #19 cost=0.002449
** Start training **
Epoch #0 cost=0.005648
Epoch #1 cost=0.004508
Epoch #2 cost=0.004017
Epoch #3 cost=0.003728
Epoch #4 cost=0.003532
Epoch #5 cost=0.003377
Epoch #6 cost=0.003259
Epoch #7 cost=0.003162
Epoch #8 cost=0.003075
Epoch #9 cost=0.003003
Epoch #10 cost=0.002936
Epoch #11 cost=0.002875
Epoch #12 cost=0.002819
Epoch #13 cost=0.002770
Epoch #14 cost=0.002724
Epoch #15 cost=0.002679
Epoch #16 cost=0.002636
Epoch #17 cost=0.002593
Epoch #18 cost=0.002555
Epoch #19 cost=0.002515
** Start training **
Epoch #0 cost=0.005617
Epoch #1 cost=0.004435
Epoch #2 cost=0.003920
Epoch #3 cost=0.003617
Epoch #4 cost=0.003409
Epoch #5 cost=0.003253
Epoch #6 cost=0.003122
Epoch #7 cost=0.003018
Epoch #8 cost=0.002928
Epoch #9 cost=0.002851
Epoch #10 cost=0.002781
Epoch #11 cost=0.002719
Epoch #12 cost=0.002661
Epoch #13 cost=0.002610
Epoch #14 cost=0.002562
Epoch #15 cost=0.002519
Epoch #16 cost=0.002477
Epoch #17 cost=0.002437
Epoch #18 cost=0.002400
Epoch #19 cost=0.002364
** Start training **
Epoch #0 cost=0.005682
Epoch #1 cost=0.004501
Epoch #2 cost=0.003992
Epoch #3 cost=0.003695
Epoch #4 cost=0.003493
Epoch #5 cost=0.003340
Epoch #6 cost=0.003220
Epoch #7 cost=0.003121
Epoch #8 cost=0.003034
Epoch #9 cost=0.002960
Epoch #10 cost=0.002895
Epoch #11 cost=0.002837
Epoch #12 cost=0.002784
Epoch #13 cost=0.002735
Epoch #14 cost=0.002690
Epoch #15 cost=0.002643
Epoch #16 cost=0.002603
Epoch #17 cost=0.002565
Epoch #18 cost=0.002529
Epoch #19 cost=0.002494
** Start training **
Epoch #0 cost=0.005559
Epoch #1 cost=0.004413
Epoch #2 cost=0.003920
Epoch #3 cost=0.003630
Epoch #4 cost=0.003432
Epoch #5 cost=0.003285
Epoch #6 cost=0.003162
Epoch #7 cost=0.003063
Epoch #8 cost=0.002978
Epoch #9 cost=0.002902
Epoch #10 cost=0.002837
Epoch #11 cost=0.002778
Epoch #12 cost=0.002724
Epoch #13 cost=0.002677
Epoch #14 cost=0.002631
Epoch #15 cost=0.002588
Epoch #16 cost=0.002547
Epoch #17 cost=0.002510
Epoch #18 cost=0.002473
Epoch #19 cost=0.002438
** Start training **
Epoch #0 cost=0.005666
Epoch #1 cost=0.004454
Epoch #2 cost=0.003928
Epoch #3 cost=0.003620
Epoch #4 cost=0.003412
Epoch #5 cost=0.003257
Epoch #6 cost=0.003132
Epoch #7 cost=0.003030
Epoch #8 cost=0.002944
Epoch #9 cost=0.002868
Epoch #10 cost=0.002801
Epoch #11 cost=0.002743
Epoch #12 cost=0.002688
Epoch #13 cost=0.002639
Epoch #14 cost=0.002597
Epoch #15 cost=0.002555
Epoch #16 cost=0.002516
Epoch #17 cost=0.002477
Epoch #18 cost=0.002441
Epoch #19 cost=0.002407
** Start training **
Epoch #0 cost=0.005689
Epoch #1 cost=0.004475
Epoch #2 cost=0.003956
Epoch #3 cost=0.003653
Epoch #4 cost=0.003445
Epoch #5 cost=0.003291
Epoch #6 cost=0.003170
Epoch #7 cost=0.003072
Epoch #8 cost=0.002989
Epoch #9 cost=0.002915
Epoch #10 cost=0.002848
Epoch #11 cost=0.002790
Epoch #12 cost=0.002739
Epoch #13 cost=0.002693
Epoch #14 cost=0.002650
Epoch #15 cost=0.002609
Epoch #16 cost=0.002572
Epoch #17 cost=0.002535
Epoch #18 cost=0.002504
Epoch #19 cost=0.002469
** Start training **
Epoch #0 cost=0.005537
Epoch #1 cost=0.004425
Epoch #2 cost=0.003936
Epoch #3 cost=0.003647
Epoch #4 cost=0.003446
Epoch #5 cost=0.003299
Epoch #6 cost=0.003180
Epoch #7 cost=0.003084
Epoch #8 cost=0.003001
Epoch #9 cost=0.002927
Epoch #10 cost=0.002865
Epoch #11 cost=0.002807
Epoch #12 cost=0.002754
Epoch #13 cost=0.002706
Epoch #14 cost=0.002658
Epoch #15 cost=0.002615
Epoch #16 cost=0.002575
Epoch #17 cost=0.002536
Epoch #18 cost=0.002496
Epoch #19 cost=0.002457
** Start training **
Epoch #0 cost=0.002630
Epoch #1 cost=0.002399
Epoch #2 cost=0.002277
Epoch #3 cost=0.002191
Epoch #4 cost=0.002129
Epoch #5 cost=0.002076
Epoch #6 cost=0.002032
Epoch #7 cost=0.001988
Epoch #8 cost=0.001948
Epoch #9 cost=0.001910
Epoch #10 cost=0.001875
Epoch #11 cost=0.001843
Epoch #12 cost=0.001812
Epoch #13 cost=0.001782
Epoch #14 cost=0.001754
Epoch #15 cost=0.001729
Epoch #16 cost=0.001705
Epoch #17 cost=0.001680
Epoch #18 cost=0.001658
Epoch #19 cost=0.001636
Nodes keep percentage is :  0.5999999999999996
** Start training **
Epoch #0 cost=0.003934
Epoch #1 cost=0.003807
Epoch #2 cost=0.003725
Epoch #3 cost=0.003645
Epoch #4 cost=0.003571
Epoch #5 cost=0.003513
Epoch #6 cost=0.003451
Epoch #7 cost=0.003399
Epoch #8 cost=0.003346
Epoch #9 cost=0.003293
Epoch #10 cost=0.003240
Epoch #11 cost=0.003192
Epoch #12 cost=0.003143
Epoch #13 cost=0.003098
Epoch #14 cost=0.003051
Epoch #15 cost=0.003006
Epoch #16 cost=0.002960
Epoch #17 cost=0.002920
Epoch #18 cost=0.002877
Epoch #19 cost=0.002839
** Start training **
Epoch #0 cost=0.003891
Epoch #1 cost=0.003775
Epoch #2 cost=0.003674
Epoch #3 cost=0.003589
Epoch #4 cost=0.003515
Epoch #5 cost=0.003454
Epoch #6 cost=0.003404
Epoch #7 cost=0.003350
Epoch #8 cost=0.003302
Epoch #9 cost=0.003252
Epoch #10 cost=0.003203
Epoch #11 cost=0.003163
Epoch #12 cost=0.003115
Epoch #13 cost=0.003074
Epoch #14 cost=0.003032
Epoch #15 cost=0.002988
Epoch #16 cost=0.002948
Epoch #17 cost=0.002910
Epoch #18 cost=0.002870
Epoch #19 cost=0.002833
** Start training **
Epoch #0 cost=0.003933
Epoch #1 cost=0.003811
Epoch #2 cost=0.003706
Epoch #3 cost=0.003616
Epoch #4 cost=0.003552
Epoch #5 cost=0.003495
Epoch #6 cost=0.003441
Epoch #7 cost=0.003394
Epoch #8 cost=0.003344
Epoch #9 cost=0.003293
Epoch #10 cost=0.003248
Epoch #11 cost=0.003200
Epoch #12 cost=0.003156
Epoch #13 cost=0.003115
Epoch #14 cost=0.003070
Epoch #15 cost=0.003028
Epoch #16 cost=0.002988
Epoch #17 cost=0.002947
Epoch #18 cost=0.002908
Epoch #19 cost=0.002870
** Start training **
Epoch #0 cost=0.003825
Epoch #1 cost=0.003688
Epoch #2 cost=0.003571
Epoch #3 cost=0.003473
Epoch #4 cost=0.003392
Epoch #5 cost=0.003325
Epoch #6 cost=0.003268
Epoch #7 cost=0.003212
Epoch #8 cost=0.003166
Epoch #9 cost=0.003119
Epoch #10 cost=0.003074
Epoch #11 cost=0.003031
Epoch #12 cost=0.002985
Epoch #13 cost=0.002943
Epoch #14 cost=0.002901
Epoch #15 cost=0.002861
Epoch #16 cost=0.002818
Epoch #17 cost=0.002782
Epoch #18 cost=0.002742
Epoch #19 cost=0.002707
** Start training **
Epoch #0 cost=0.003958
Epoch #1 cost=0.003819
Epoch #2 cost=0.003713
Epoch #3 cost=0.003622
Epoch #4 cost=0.003547
Epoch #5 cost=0.003490
Epoch #6 cost=0.003434
Epoch #7 cost=0.003380
Epoch #8 cost=0.003329
Epoch #9 cost=0.003278
Epoch #10 cost=0.003232
Epoch #11 cost=0.003191
Epoch #12 cost=0.003144
Epoch #13 cost=0.003100
Epoch #14 cost=0.003056
Epoch #15 cost=0.003012
Epoch #16 cost=0.002970
Epoch #17 cost=0.002929
Epoch #18 cost=0.002893
Epoch #19 cost=0.002853
** Start training **
Epoch #0 cost=0.003841
Epoch #1 cost=0.003720
Epoch #2 cost=0.003615
Epoch #3 cost=0.003533
Epoch #4 cost=0.003465
Epoch #5 cost=0.003407
Epoch #6 cost=0.003353
Epoch #7 cost=0.003303
Epoch #8 cost=0.003253
Epoch #9 cost=0.003204
Epoch #10 cost=0.003159
Epoch #11 cost=0.003115
Epoch #12 cost=0.003070
Epoch #13 cost=0.003026
Epoch #14 cost=0.002980
Epoch #15 cost=0.002939
Epoch #16 cost=0.002898
Epoch #17 cost=0.002859
Epoch #18 cost=0.002822
Epoch #19 cost=0.002784
** Start training **
Epoch #0 cost=0.003877
Epoch #1 cost=0.003757
Epoch #2 cost=0.003661
Epoch #3 cost=0.003577
Epoch #4 cost=0.003504
Epoch #5 cost=0.003443
Epoch #6 cost=0.003387
Epoch #7 cost=0.003333
Epoch #8 cost=0.003282
Epoch #9 cost=0.003231
Epoch #10 cost=0.003175
Epoch #11 cost=0.003125
Epoch #12 cost=0.003076
Epoch #13 cost=0.003030
Epoch #14 cost=0.002985
Epoch #15 cost=0.002944
Epoch #16 cost=0.002901
Epoch #17 cost=0.002861
Epoch #18 cost=0.002820
Epoch #19 cost=0.002785
** Start training **
Epoch #0 cost=0.003846
Epoch #1 cost=0.003735
Epoch #2 cost=0.003642
Epoch #3 cost=0.003561
Epoch #4 cost=0.003501
Epoch #5 cost=0.003446
Epoch #6 cost=0.003388
Epoch #7 cost=0.003334
Epoch #8 cost=0.003283
Epoch #9 cost=0.003235
Epoch #10 cost=0.003188
Epoch #11 cost=0.003144
Epoch #12 cost=0.003098
Epoch #13 cost=0.003056
Epoch #14 cost=0.003013
Epoch #15 cost=0.002976
Epoch #16 cost=0.002937
Epoch #17 cost=0.002900
Epoch #18 cost=0.002862
Epoch #19 cost=0.002826
** Start training **
Epoch #0 cost=0.003738
Epoch #1 cost=0.003626
Epoch #2 cost=0.003539
Epoch #3 cost=0.003472
Epoch #4 cost=0.003415
Epoch #5 cost=0.003368
Epoch #6 cost=0.003320
Epoch #7 cost=0.003272
Epoch #8 cost=0.003229
Epoch #9 cost=0.003186
Epoch #10 cost=0.003146
Epoch #11 cost=0.003106
Epoch #12 cost=0.003064
Epoch #13 cost=0.003026
Epoch #14 cost=0.002985
Epoch #15 cost=0.002945
Epoch #16 cost=0.002910
Epoch #17 cost=0.002870
Epoch #18 cost=0.002834
Epoch #19 cost=0.002797
** Start training **
Epoch #0 cost=0.003435
Epoch #1 cost=0.003212
Epoch #2 cost=0.003031
Epoch #3 cost=0.002891
Epoch #4 cost=0.002782
Epoch #5 cost=0.002690
Epoch #6 cost=0.002616
Epoch #7 cost=0.002549
Epoch #8 cost=0.002491
Epoch #9 cost=0.002436
Epoch #10 cost=0.002388
Epoch #11 cost=0.002345
