Extracting MNIST_data/train-images-idx3-ubyte.gz
Extracting MNIST_data/train-labels-idx1-ubyte.gz
Extracting MNIST_data/t10k-images-idx3-ubyte.gz
Extracting MNIST_data/t10k-labels-idx1-ubyte.gz
Nodes keep percentage is :  1.0
** Start training **
Epoch #12 cost=0.001255
Epoch #13 cost=0.001236
Epoch #14 cost=0.001219
Epoch #15 cost=0.001202
Epoch #16 cost=0.001186
Epoch #17 cost=0.001172
Epoch #18 cost=0.001157
Epoch #19 cost=0.001144
** Start training **
Epoch #0 cost=0.002204
Epoch #1 cost=0.001843
Epoch #2 cost=0.001691
Epoch #3 cost=0.001589
Epoch #4 cost=0.001518
Epoch #5 cost=0.001461
Epoch #6 cost=0.001412
Epoch #7 cost=0.001371
Epoch #8 cost=0.001335
Epoch #9 cost=0.001305
Epoch #10 cost=0.001277
Epoch #11 cost=0.001252
Epoch #12 cost=0.001232
Epoch #13 cost=0.001211
Epoch #14 cost=0.001193
Epoch #15 cost=0.001177
Epoch #16 cost=0.001162
Epoch #17 cost=0.001148
Epoch #18 cost=0.001135
Epoch #19 cost=0.001121
** Start training **
Epoch #0 cost=0.002037
Epoch #1 cost=0.001719
Epoch #2 cost=0.001608
Epoch #3 cost=0.001539
Epoch #4 cost=0.001487
Epoch #5 cost=0.001441
Epoch #6 cost=0.001402
Epoch #7 cost=0.001365
Epoch #8 cost=0.001332
Epoch #9 cost=0.001304
Epoch #10 cost=0.001280
Epoch #11 cost=0.001256
Epoch #12 cost=0.001236
Epoch #13 cost=0.001217
Epoch #14 cost=0.001199
Epoch #15 cost=0.001181
Epoch #16 cost=0.001165
Epoch #17 cost=0.001149
Epoch #18 cost=0.001136
Epoch #19 cost=0.001121
** Start training **
Epoch #0 cost=0.002153
Epoch #1 cost=0.001755
Epoch #2 cost=0.001623
Epoch #3 cost=0.001547
Epoch #4 cost=0.001485
Epoch #5 cost=0.001436
Epoch #6 cost=0.001395
Epoch #7 cost=0.001360
Epoch #8 cost=0.001329
Epoch #9 cost=0.001303
Epoch #10 cost=0.001280
Epoch #11 cost=0.001260
Epoch #12 cost=0.001241
Epoch #13 cost=0.001223
Epoch #14 cost=0.001207
Epoch #15 cost=0.001192
Epoch #16 cost=0.001177
Epoch #17 cost=0.001164
Epoch #18 cost=0.001150
Epoch #19 cost=0.001139
** Start training **
Epoch #0 cost=0.002404
Epoch #1 cost=0.001889
Epoch #2 cost=0.001728
Epoch #3 cost=0.001634
Epoch #4 cost=0.001562
Epoch #5 cost=0.001500
Epoch #6 cost=0.001453
Epoch #7 cost=0.001411
Epoch #8 cost=0.001374
Epoch #9 cost=0.001342
Epoch #10 cost=0.001313
Epoch #11 cost=0.001290
Epoch #12 cost=0.001267
Epoch #13 cost=0.001246
Epoch #14 cost=0.001227
Epoch #15 cost=0.001209
Epoch #16 cost=0.001194
Epoch #17 cost=0.001178
Epoch #18 cost=0.001164
Epoch #19 cost=0.001151
** Start training **
Epoch #0 cost=0.001853
Epoch #1 cost=0.001558
Epoch #2 cost=0.001386
Epoch #3 cost=0.001275
Epoch #4 cost=0.001195
Epoch #5 cost=0.001135
Epoch #6 cost=0.001088
Epoch #7 cost=0.001053
Epoch #8 cost=0.001022
Epoch #9 cost=0.000995
Epoch #10 cost=0.000973
Epoch #11 cost=0.000953
Epoch #12 cost=0.000934
Epoch #13 cost=0.000918
Epoch #14 cost=0.000903
Epoch #15 cost=0.000888
Epoch #16 cost=0.000875
Epoch #17 cost=0.000862
Epoch #18 cost=0.000851
Epoch #19 cost=0.000840
Nodes keep percentage is :  0.7499999999999998
** Start training **
Epoch #0 cost=0.002310
Epoch #1 cost=0.002215
Epoch #2 cost=0.002181
Epoch #3 cost=0.002157
Epoch #4 cost=0.002129
Epoch #5 cost=0.002102
Epoch #6 cost=0.002074
Epoch #7 cost=0.002044
Epoch #8 cost=0.002012
Epoch #9 cost=0.001982
Epoch #10 cost=0.001952
Epoch #11 cost=0.001923
Epoch #12 cost=0.001895
Epoch #13 cost=0.001866
Epoch #14 cost=0.001839
Epoch #15 cost=0.001814
Epoch #16 cost=0.001788
Epoch #17 cost=0.001764
Epoch #18 cost=0.001741
Epoch #19 cost=0.001717
** Start training **
Epoch #0 cost=0.002363
Epoch #1 cost=0.002237
Epoch #2 cost=0.002194
Epoch #3 cost=0.002165
Epoch #4 cost=0.002134
Epoch #5 cost=0.002105
Epoch #6 cost=0.002078
Epoch #7 cost=0.002053
Epoch #8 cost=0.002026
Epoch #9 cost=0.001997
Epoch #10 cost=0.001970
Epoch #11 cost=0.001944
Epoch #12 cost=0.001917
Epoch #13 cost=0.001893
Epoch #14 cost=0.001869
Epoch #15 cost=0.001845
Epoch #16 cost=0.001822
Epoch #17 cost=0.001798
Epoch #18 cost=0.001775
Epoch #19 cost=0.001751
** Start training **
Epoch #0 cost=0.002422
Epoch #1 cost=0.002277
Epoch #2 cost=0.002235
Epoch #3 cost=0.002202
Epoch #4 cost=0.002172
Epoch #5 cost=0.002141
Epoch #6 cost=0.002110
Epoch #7 cost=0.002078
Epoch #8 cost=0.002048
Epoch #9 cost=0.002020
Epoch #10 cost=0.001988
Epoch #11 cost=0.001958
Epoch #12 cost=0.001930
Epoch #13 cost=0.001901
Epoch #14 cost=0.001873
Epoch #15 cost=0.001847
Epoch #16 cost=0.001821
Epoch #17 cost=0.001797
Epoch #18 cost=0.001774
Epoch #19 cost=0.001750
** Start training **
Epoch #0 cost=0.002419
Epoch #1 cost=0.002259
Epoch #2 cost=0.002191
Epoch #3 cost=0.002142
Epoch #4 cost=0.002098
Epoch #5 cost=0.002057
Epoch #6 cost=0.002014
Epoch #7 cost=0.001975
Epoch #8 cost=0.001939
Epoch #9 cost=0.001906
Epoch #10 cost=0.001874
Epoch #11 cost=0.001844
Epoch #12 cost=0.001815
Epoch #13 cost=0.001789
Epoch #14 cost=0.001760
Epoch #15 cost=0.001733
Epoch #16 cost=0.001708
Epoch #17 cost=0.001684
Epoch #18 cost=0.001661
Epoch #19 cost=0.001640
** Start training **
Epoch #0 cost=0.002340
Epoch #1 cost=0.002249
Epoch #2 cost=0.002205
Epoch #3 cost=0.002169
Epoch #4 cost=0.002134
Epoch #5 cost=0.002099
Epoch #6 cost=0.002063
Epoch #7 cost=0.002029
Epoch #8 cost=0.001996
Epoch #9 cost=0.001964
Epoch #10 cost=0.001932
Epoch #11 cost=0.001901
Epoch #12 cost=0.001870
Epoch #13 cost=0.001839
Epoch #14 cost=0.001811
Epoch #15 cost=0.001781
Epoch #16 cost=0.001754
Epoch #17 cost=0.001730
Epoch #18 cost=0.001705
Epoch #19 cost=0.001683
** Start training **
Epoch #0 cost=0.002268
Epoch #1 cost=0.002175
Epoch #2 cost=0.002139
Epoch #3 cost=0.002113
Epoch #4 cost=0.002082
Epoch #5 cost=0.002052
Epoch #6 cost=0.002019
Epoch #7 cost=0.001988
Epoch #8 cost=0.001955
Epoch #9 cost=0.001927
Epoch #10 cost=0.001900
Epoch #11 cost=0.001872
Epoch #12 cost=0.001848
Epoch #13 cost=0.001824
Epoch #14 cost=0.001800
Epoch #15 cost=0.001775
Epoch #16 cost=0.001752
Epoch #17 cost=0.001730
Epoch #18 cost=0.001708
Epoch #19 cost=0.001687
** Start training **
Epoch #0 cost=0.002326
Epoch #1 cost=0.002212
Epoch #2 cost=0.002169
Epoch #3 cost=0.002131
Epoch #4 cost=0.002090
Epoch #5 cost=0.002054
Epoch #6 cost=0.002018
Epoch #7 cost=0.001981
Epoch #8 cost=0.001950
Epoch #9 cost=0.001917
Epoch #10 cost=0.001887
Epoch #11 cost=0.001858
Epoch #12 cost=0.001832
Epoch #13 cost=0.001803
Epoch #14 cost=0.001779
Epoch #15 cost=0.001751
Epoch #16 cost=0.001725
Epoch #17 cost=0.001699
Epoch #18 cost=0.001675
Epoch #19 cost=0.001651
** Start training **
Epoch #0 cost=0.002377
Epoch #1 cost=0.002261
Epoch #2 cost=0.002208
Epoch #3 cost=0.002170
Epoch #4 cost=0.002130
Epoch #5 cost=0.002093
Epoch #6 cost=0.002059
Epoch #7 cost=0.002026
Epoch #8 cost=0.001996
Epoch #9 cost=0.001966
Epoch #10 cost=0.001937
Epoch #11 cost=0.001906
Epoch #12 cost=0.001879
Epoch #13 cost=0.001853
Epoch #14 cost=0.001827
Epoch #15 cost=0.001802
Epoch #16 cost=0.001776
Epoch #17 cost=0.001752
Epoch #18 cost=0.001730
Epoch #19 cost=0.001705
** Start training **
Epoch #0 cost=0.002437
Epoch #1 cost=0.002266
Epoch #2 cost=0.002199
Epoch #3 cost=0.002156
Epoch #4 cost=0.002117
Epoch #5 cost=0.002081
Epoch #6 cost=0.002046
Epoch #7 cost=0.002012
Epoch #8 cost=0.001982
Epoch #9 cost=0.001952
Epoch #10 cost=0.001924
Epoch #11 cost=0.001895
Epoch #12 cost=0.001868
Epoch #13 cost=0.001840
Epoch #14 cost=0.001812
Epoch #15 cost=0.001784
Epoch #16 cost=0.001758
Epoch #17 cost=0.001734
Epoch #18 cost=0.001708
Epoch #19 cost=0.001685
** Start training **
Epoch #0 cost=0.001906
Epoch #1 cost=0.001635
Epoch #2 cost=0.001501
Epoch #3 cost=0.001419
Epoch #4 cost=0.001360
Epoch #5 cost=0.001316
Epoch #6 cost=0.001277
Epoch #7 cost=0.001243
Epoch #8 cost=0.001213
Epoch #9 cost=0.001188
Epoch #10 cost=0.001166
Epoch #11 cost=0.001146
Epoch #12 cost=0.001130
Epoch #13 cost=0.001113
Epoch #14 cost=0.001099
Epoch #15 cost=0.001086
Epoch #16 cost=0.001072
Epoch #17 cost=0.001060
Epoch #18 cost=0.001047
Epoch #19 cost=0.001032
Nodes keep percentage is :  0.6999999999999997
** Start training **
Epoch #0 cost=0.006481
Epoch #1 cost=0.004104
Epoch #2 cost=0.003519
Epoch #3 cost=0.003288
Epoch #4 cost=0.003151
Epoch #5 cost=0.003045
Epoch #6 cost=0.002959
Epoch #7 cost=0.002884
Epoch #8 cost=0.002809
Epoch #9 cost=0.002734
Epoch #10 cost=0.002667
Epoch #11 cost=0.002606
Epoch #12 cost=0.002542
Epoch #13 cost=0.002483
Epoch #14 cost=0.002428
Epoch #15 cost=0.002378
Epoch #16 cost=0.002328
Epoch #17 cost=0.002283
Epoch #18 cost=0.002241
Epoch #19 cost=0.002202
** Start training **
Epoch #0 cost=0.005964
Epoch #1 cost=0.003871
Epoch #2 cost=0.003349
Epoch #3 cost=0.003129
Epoch #4 cost=0.002990
Epoch #5 cost=0.002896
Epoch #6 cost=0.002820
Epoch #7 cost=0.002750
Epoch #8 cost=0.002682
Epoch #9 cost=0.002617
Epoch #10 cost=0.002563
Epoch #11 cost=0.002510
Epoch #12 cost=0.002459
Epoch #13 cost=0.002409
Epoch #14 cost=0.002362
Epoch #15 cost=0.002316
Epoch #16 cost=0.002273
Epoch #17 cost=0.002232
Epoch #18 cost=0.002194
Epoch #19 cost=0.002157
** Start training **
Epoch #0 cost=0.005911
Epoch #1 cost=0.003819
Epoch #2 cost=0.003316
Epoch #3 cost=0.003115
Epoch #4 cost=0.002990
Epoch #5 cost=0.002898
Epoch #6 cost=0.002822
Epoch #7 cost=0.002746
Epoch #8 cost=0.002682
Epoch #9 cost=0.002621
Epoch #10 cost=0.002567
Epoch #11 cost=0.002515
Epoch #12 cost=0.002464
Epoch #13 cost=0.002416
Epoch #14 cost=0.002371
Epoch #15 cost=0.002325
Epoch #16 cost=0.002284
Epoch #17 cost=0.002243
Epoch #18 cost=0.002201
Epoch #19 cost=0.002167
** Start training **
Epoch #0 cost=0.005815
Epoch #1 cost=0.003775
Epoch #2 cost=0.003297
Epoch #3 cost=0.003079
Epoch #4 cost=0.002944
Epoch #5 cost=0.002844
Epoch #6 cost=0.002757
Epoch #7 cost=0.002682
Epoch #8 cost=0.002618
Epoch #9 cost=0.002553
Epoch #10 cost=0.002491
Epoch #11 cost=0.002436
Epoch #12 cost=0.002379
Epoch #13 cost=0.002329
Epoch #14 cost=0.002280
Epoch #15 cost=0.002235
Epoch #16 cost=0.002190
Epoch #17 cost=0.002148
Epoch #18 cost=0.002110
Epoch #19 cost=0.002074
** Start training **
Epoch #0 cost=0.006072
Epoch #1 cost=0.003894
Epoch #2 cost=0.003367
Epoch #3 cost=0.003131
Epoch #4 cost=0.002990
Epoch #5 cost=0.002888
Epoch #6 cost=0.002798
Epoch #7 cost=0.002720
Epoch #8 cost=0.002652
Epoch #9 cost=0.002587
Epoch #10 cost=0.002528
Epoch #11 cost=0.002476
Epoch #12 cost=0.002423
Epoch #13 cost=0.002371
Epoch #14 cost=0.002323
Epoch #15 cost=0.002274
Epoch #16 cost=0.002230
Epoch #17 cost=0.002187
Epoch #18 cost=0.002145
Epoch #19 cost=0.002108
** Start training **
Epoch #0 cost=0.006182
Epoch #1 cost=0.004006
Epoch #2 cost=0.003439
Epoch #3 cost=0.003198
Epoch #4 cost=0.003039
Epoch #5 cost=0.002925
Epoch #6 cost=0.002822
Epoch #7 cost=0.002736
Epoch #8 cost=0.002664
Epoch #9 cost=0.002595
Epoch #10 cost=0.002534
Epoch #11 cost=0.002476
Epoch #12 cost=0.002425
Epoch #13 cost=0.002375
Epoch #14 cost=0.002327
Epoch #15 cost=0.002279
Epoch #16 cost=0.002233
Epoch #17 cost=0.002188
Epoch #18 cost=0.002147
Epoch #19 cost=0.002107
** Start training **
Epoch #0 cost=0.005977
Epoch #1 cost=0.003854
Epoch #2 cost=0.003335
Epoch #3 cost=0.003105
Epoch #4 cost=0.002965
Epoch #5 cost=0.002862
Epoch #6 cost=0.002776
Epoch #7 cost=0.002704
Epoch #8 cost=0.002640
Epoch #9 cost=0.002579
Epoch #10 cost=0.002519
Epoch #11 cost=0.002468
Epoch #12 cost=0.002416
Epoch #13 cost=0.002366
Epoch #14 cost=0.002318
Epoch #15 cost=0.002273
Epoch #16 cost=0.002231
Epoch #17 cost=0.002185
Epoch #18 cost=0.002144
Epoch #19 cost=0.002104
** Start training **
Epoch #0 cost=0.005811
Epoch #1 cost=0.003736
Epoch #2 cost=0.003270
Epoch #3 cost=0.003053
Epoch #4 cost=0.002934
Epoch #5 cost=0.002852
Epoch #6 cost=0.002787
Epoch #7 cost=0.002723
Epoch #8 cost=0.002668
Epoch #9 cost=0.002611
Epoch #10 cost=0.002555
Epoch #11 cost=0.002502
Epoch #12 cost=0.002455
Epoch #13 cost=0.002407
Epoch #14 cost=0.002360
Epoch #15 cost=0.002314
Epoch #16 cost=0.002269
Epoch #17 cost=0.002227
Epoch #18 cost=0.002186
Epoch #19 cost=0.002149
** Start training **
Epoch #0 cost=0.006059
Epoch #1 cost=0.003852
Epoch #2 cost=0.003360
Epoch #3 cost=0.003158
Epoch #4 cost=0.003029
Epoch #5 cost=0.002929
Epoch #6 cost=0.002844
Epoch #7 cost=0.002767
Epoch #8 cost=0.002701
Epoch #9 cost=0.002638
Epoch #10 cost=0.002576
Epoch #11 cost=0.002517
Epoch #12 cost=0.002458
Epoch #13 cost=0.002402
Epoch #14 cost=0.002350
Epoch #15 cost=0.002298
Epoch #16 cost=0.002249
Epoch #17 cost=0.002206
Epoch #18 cost=0.002160
Epoch #19 cost=0.002120
** Start training **
Epoch #0 cost=0.002671
Epoch #1 cost=0.002024
Epoch #2 cost=0.001769
Epoch #3 cost=0.001622
Epoch #4 cost=0.001527
Epoch #5 cost=0.001453
Epoch #6 cost=0.001401
Epoch #7 cost=0.001359
Epoch #8 cost=0.001324
Epoch #9 cost=0.001295
Epoch #10 cost=0.001268
Epoch #11 cost=0.001247
Epoch #12 cost=0.001227
Epoch #13 cost=0.001208
Epoch #14 cost=0.001191
Epoch #15 cost=0.001176
Epoch #16 cost=0.001161
Epoch #17 cost=0.001149
Epoch #18 cost=0.001137
Epoch #19 cost=0.001125
Nodes keep percentage is :  0.6499999999999997
** Start training **
Epoch #0 cost=0.091961
Epoch #1 cost=0.054610
Epoch #2 cost=0.037430
Epoch #3 cost=0.028566
Epoch #4 cost=0.024513
Epoch #5 cost=0.021991
Epoch #6 cost=0.019960
Epoch #7 cost=0.018465
Epoch #8 cost=0.017238
Epoch #9 cost=0.016123
Epoch #10 cost=0.015134
Epoch #11 cost=0.014230
Epoch #12 cost=0.013298
Epoch #13 cost=0.012372
Epoch #14 cost=0.011500
Epoch #15 cost=0.010643
Epoch #16 cost=0.009820
Epoch #17 cost=0.008980
Epoch #18 cost=0.008155
Epoch #19 cost=0.007395
** Start training **
Epoch #0 cost=0.101918
Epoch #1 cost=0.059559
Epoch #2 cost=0.045534
Epoch #3 cost=0.036948
Epoch #4 cost=0.031125
Epoch #5 cost=0.026782
Epoch #6 cost=0.023259
Epoch #7 cost=0.020268
Epoch #8 cost=0.017213
Epoch #9 cost=0.014543
Epoch #10 cost=0.012488
Epoch #11 cost=0.010946
Epoch #12 cost=0.009714
Epoch #13 cost=0.008821
Epoch #14 cost=0.008083
Epoch #15 cost=0.007519
Epoch #16 cost=0.007063
Epoch #17 cost=0.006632
Epoch #18 cost=0.006292
Epoch #19 cost=0.005971
** Start training **
Epoch #0 cost=0.103210
Epoch #1 cost=0.059386
Epoch #2 cost=0.045493
Epoch #3 cost=0.037236
Epoch #4 cost=0.031127
Epoch #5 cost=0.026322
Epoch #6 cost=0.022548
Epoch #7 cost=0.019577
Epoch #8 cost=0.017148
Epoch #9 cost=0.014825
Epoch #10 cost=0.012972
Epoch #11 cost=0.011471
Epoch #12 cost=0.010316
Epoch #13 cost=0.009290
Epoch #14 cost=0.008384
Epoch #15 cost=0.007663
Epoch #16 cost=0.007073
Epoch #17 cost=0.006594
Epoch #18 cost=0.006183
Epoch #19 cost=0.005836
** Start training **
Epoch #0 cost=0.106643
Epoch #1 cost=0.058589
Epoch #2 cost=0.046018
Epoch #3 cost=0.037018
Epoch #4 cost=0.030844
Epoch #5 cost=0.025957
Epoch #6 cost=0.022182
Epoch #7 cost=0.019263
Epoch #8 cost=0.016804
Epoch #9 cost=0.014390
Epoch #10 cost=0.012562
Epoch #11 cost=0.011098
Epoch #12 cost=0.009922
Epoch #13 cost=0.008935
Epoch #14 cost=0.008090
Epoch #15 cost=0.007441
Epoch #16 cost=0.006873
Epoch #17 cost=0.006373
Epoch #18 cost=0.005951
Epoch #19 cost=0.005598
** Start training **
Epoch #0 cost=0.105729
Epoch #1 cost=0.059672
Epoch #2 cost=0.046764
Epoch #3 cost=0.038093
Epoch #4 cost=0.031962
Epoch #5 cost=0.026828
Epoch #6 cost=0.022962
Epoch #7 cost=0.019818
Epoch #8 cost=0.017163
Epoch #9 cost=0.014662
Epoch #10 cost=0.012778
Epoch #11 cost=0.011294
Epoch #12 cost=0.009918
Epoch #13 cost=0.008859
Epoch #14 cost=0.008019
Epoch #15 cost=0.007375
Epoch #16 cost=0.006846
Epoch #17 cost=0.006405
Epoch #18 cost=0.006006
Epoch #19 cost=0.005666
** Start training **
Epoch #0 cost=0.105210
Epoch #1 cost=0.057032
Epoch #2 cost=0.044563
Epoch #3 cost=0.036362
Epoch #4 cost=0.030746
Epoch #5 cost=0.026383
Epoch #6 cost=0.022612
Epoch #7 cost=0.019630
Epoch #8 cost=0.016954
Epoch #9 cost=0.014377
Epoch #10 cost=0.012200
Epoch #11 cost=0.010525
Epoch #12 cost=0.009218
Epoch #13 cost=0.008303
Epoch #14 cost=0.007522
Epoch #15 cost=0.006925
Epoch #16 cost=0.006474
Epoch #17 cost=0.006076
Epoch #18 cost=0.005782
Epoch #19 cost=0.005489
** Start training **
Epoch #0 cost=0.104073
Epoch #1 cost=0.057513
Epoch #2 cost=0.045265
Epoch #3 cost=0.036875
Epoch #4 cost=0.031587
Epoch #5 cost=0.027288
Epoch #6 cost=0.023760
Epoch #7 cost=0.020905
Epoch #8 cost=0.018687
Epoch #9 cost=0.016364
Epoch #10 cost=0.014239
Epoch #11 cost=0.012415
Epoch #12 cost=0.010896
Epoch #13 cost=0.009644
Epoch #14 cost=0.008617
Epoch #15 cost=0.007786
Epoch #16 cost=0.007055
Epoch #17 cost=0.006524
Epoch #18 cost=0.006073
Epoch #19 cost=0.005691
** Start training **
Epoch #0 cost=0.107857
Epoch #1 cost=0.062936
Epoch #2 cost=0.049406
Epoch #3 cost=0.039436
Epoch #4 cost=0.032322
Epoch #5 cost=0.027417
Epoch #6 cost=0.023311
Epoch #7 cost=0.019991
Epoch #8 cost=0.017350
Epoch #9 cost=0.014786
Epoch #10 cost=0.012786
Epoch #11 cost=0.011035
Epoch #12 cost=0.009668
Epoch #13 cost=0.008650
Epoch #14 cost=0.007815
Epoch #15 cost=0.007130
Epoch #16 cost=0.006614
Epoch #17 cost=0.006221
Epoch #18 cost=0.005898
Epoch #19 cost=0.005596
** Start training **
Epoch #0 cost=0.102673
Epoch #1 cost=0.059007
Epoch #2 cost=0.046104
Epoch #3 cost=0.038220
Epoch #4 cost=0.032142
Epoch #5 cost=0.027130
Epoch #6 cost=0.022964
Epoch #7 cost=0.019823
Epoch #8 cost=0.017207
Epoch #9 cost=0.014518
Epoch #10 cost=0.012367
Epoch #11 cost=0.010646
Epoch #12 cost=0.009384
Epoch #13 cost=0.008332
Epoch #14 cost=0.007525
Epoch #15 cost=0.006902
Epoch #16 cost=0.006352
Epoch #17 cost=0.005961
Epoch #18 cost=0.005635
Epoch #19 cost=0.005380
** Start training **
Epoch #0 cost=0.117540
Epoch #1 cost=0.059785
Epoch #2 cost=0.038952
Epoch #3 cost=0.026357
Epoch #4 cost=0.018596
Epoch #5 cost=0.014216
Epoch #6 cost=0.011382
Epoch #7 cost=0.009664
Epoch #8 cost=0.008490
Epoch #9 cost=0.007623
Epoch #10 cost=0.006879
Epoch #11 cost=0.006274
Epoch #12 cost=0.005735
Epoch #13 cost=0.005318
Epoch #14 cost=0.004940
Epoch #15 cost=0.004645
Epoch #16 cost=0.004372
Epoch #17 cost=0.004152
Epoch #18 cost=0.003941
Epoch #19 cost=0.003750
Nodes keep percentage is :  0.5999999999999996
** Start training **
Epoch #0 cost=0.110559
Epoch #1 cost=0.077914
Epoch #2 cost=0.065088
Epoch #3 cost=0.054229
Epoch #4 cost=0.045121
Epoch #5 cost=0.038098
Epoch #6 cost=0.032405
Epoch #7 cost=0.027454
Epoch #8 cost=0.023646
Epoch #9 cost=0.020504
Epoch #10 cost=0.017999
Epoch #11 cost=0.015916
Epoch #12 cost=0.014175
Epoch #13 cost=0.012692
Epoch #14 cost=0.011499
Epoch #15 cost=0.010472
Epoch #16 cost=0.009620
Epoch #17 cost=0.008923
Epoch #18 cost=0.008285
Epoch #19 cost=0.007737
** Start training **
Epoch #0 cost=0.125417
Epoch #1 cost=0.086371
Epoch #2 cost=0.063715
Epoch #3 cost=0.048317
Epoch #4 cost=0.037628
Epoch #5 cost=0.030054
Epoch #6 cost=0.024699
Epoch #7 cost=0.021128
Epoch #8 cost=0.018392
Epoch #9 cost=0.016288
Epoch #10 cost=0.014499
Epoch #11 cost=0.013041
Epoch #12 cost=0.011861
Epoch #13 cost=0.010816
Epoch #14 cost=0.009921
Epoch #15 cost=0.009186
Epoch #16 cost=0.008545
Epoch #17 cost=0.008003
Epoch #18 cost=0.007523
Epoch #19 cost=0.007117
** Start training **
Epoch #0 cost=0.129358
Epoch #1 cost=0.088497
Epoch #2 cost=0.066636
Epoch #3 cost=0.051653
Epoch #4 cost=0.041794
Epoch #5 cost=0.034321
Epoch #6 cost=0.028414
Epoch #7 cost=0.024114
Epoch #8 cost=0.021047
Epoch #9 cost=0.018638
Epoch #10 cost=0.016675
Epoch #11 cost=0.015026
Epoch #12 cost=0.013630
Epoch #13 cost=0.012321
Epoch #14 cost=0.011144
Epoch #15 cost=0.010165
Epoch #16 cost=0.009336
Epoch #17 cost=0.008639
Epoch #18 cost=0.008059
Epoch #19 cost=0.007565
** Start training **
Epoch #0 cost=0.130370
Epoch #1 cost=0.088306
Epoch #2 cost=0.065973
Epoch #3 cost=0.051048
Epoch #4 cost=0.040754
Epoch #5 cost=0.033244
Epoch #6 cost=0.027531
Epoch #7 cost=0.023242
Epoch #8 cost=0.020030
Epoch #9 cost=0.017539
Epoch #10 cost=0.015361
Epoch #11 cost=0.013616
Epoch #12 cost=0.012136
Epoch #13 cost=0.010886
Epoch #14 cost=0.009829
Epoch #15 cost=0.008935
Epoch #16 cost=0.008164
Epoch #17 cost=0.007557
Epoch #18 cost=0.007043
Epoch #19 cost=0.006604
** Start training **
Epoch #0 cost=0.132088
Epoch #1 cost=0.091131
Epoch #2 cost=0.068185
Epoch #3 cost=0.052728
Epoch #4 cost=0.042367
Epoch #5 cost=0.034837
Epoch #6 cost=0.028922
Epoch #7 cost=0.024781
Epoch #8 cost=0.021572
Epoch #9 cost=0.019145
Epoch #10 cost=0.017095
Epoch #11 cost=0.015402
Epoch #12 cost=0.013898
Epoch #13 cost=0.012576
Epoch #14 cost=0.011402
Epoch #15 cost=0.010408
Epoch #16 cost=0.009540
Epoch #17 cost=0.008823
Epoch #18 cost=0.008219
Epoch #19 cost=0.007737
** Start training **
Epoch #0 cost=0.129501
Epoch #1 cost=0.087739
Epoch #2 cost=0.066172
Epoch #3 cost=0.051559
Epoch #4 cost=0.041569
Epoch #5 cost=0.034135
Epoch #6 cost=0.028495
Epoch #7 cost=0.024319
Epoch #8 cost=0.021169
Epoch #9 cost=0.018708
Epoch #10 cost=0.016697
Epoch #11 cost=0.014933
Epoch #12 cost=0.013346
Epoch #13 cost=0.011960
Epoch #14 cost=0.010773
Epoch #15 cost=0.009800
Epoch #16 cost=0.008963
Epoch #17 cost=0.008291
Epoch #18 cost=0.007720
Epoch #19 cost=0.007235
** Start training **
Epoch #0 cost=0.130808
Epoch #1 cost=0.086737
Epoch #2 cost=0.063883
Epoch #3 cost=0.049215
Epoch #4 cost=0.039268
Epoch #5 cost=0.032436
Epoch #6 cost=0.027516
Epoch #7 cost=0.023445
Epoch #8 cost=0.020541
Epoch #9 cost=0.018144
Epoch #10 cost=0.016207
Epoch #11 cost=0.014607
Epoch #12 cost=0.013149
Epoch #13 cost=0.011853
Epoch #14 cost=0.010704
Epoch #15 cost=0.009688
Epoch #16 cost=0.008831
Epoch #17 cost=0.008153
Epoch #18 cost=0.007583
Epoch #19 cost=0.007117
** Start training **
Epoch #0 cost=0.131178
Epoch #1 cost=0.089777
Epoch #2 cost=0.068187
Epoch #3 cost=0.053466
Epoch #4 cost=0.043353
Epoch #5 cost=0.035555
Epoch #6 cost=0.029432
Epoch #7 cost=0.024925
Epoch #8 cost=0.021616
Epoch #9 cost=0.018963
Epoch #10 cost=0.016729
Epoch #11 cost=0.014900
Epoch #12 cost=0.013326
Epoch #13 cost=0.011950
Epoch #14 cost=0.010772
Epoch #15 cost=0.009794
Epoch #16 cost=0.009006
Epoch #17 cost=0.008330
Epoch #18 cost=0.007741
Epoch #19 cost=0.007250
** Start training **
Epoch #0 cost=0.129008
Epoch #1 cost=0.085788
Epoch #2 cost=0.064575
Epoch #3 cost=0.050446
Epoch #4 cost=0.040839
Epoch #5 cost=0.033941
Epoch #6 cost=0.028242
Epoch #7 cost=0.023893
Epoch #8 cost=0.020619
Epoch #9 cost=0.017868
Epoch #10 cost=0.015686
Epoch #11 cost=0.013846
Epoch #12 cost=0.012283
Epoch #13 cost=0.011000
Epoch #14 cost=0.009941
Epoch #15 cost=0.009077
Epoch #16 cost=0.008396
Epoch #17 cost=0.007822
Epoch #18 cost=0.007342
Epoch #19 cost=0.006919
** Start training **
Epoch #0 cost=0.046936
Epoch #1 cost=0.023218
Epoch #2 cost=0.016662
Epoch #3 cost=0.012661
Epoch #4 cost=0.010177
Epoch #5 cost=0.008663
Epoch #6 cost=0.007560
Epoch #7 cost=0.006745
Epoch #8 cost=0.006154
Epoch #9 cost=0.005684
Epoch #10 cost=0.005301
Epoch #11 cost=0.004972
