Extracting MNIST_data/train-images-idx3-ubyte.gz
Extracting MNIST_data/train-labels-idx1-ubyte.gz
Extracting MNIST_data/t10k-images-idx3-ubyte.gz
Extracting MNIST_data/t10k-labels-idx1-ubyte.gz
Nodes keep percentage is :  1.0
** Start training **
Nodes keep percentage is :  0.8499999999999999
** Start training **
Epoch #0 cost=0.108769
Epoch #1 cost=0.082427
Epoch #2 cost=0.070722
Epoch #3 cost=0.061885
Epoch #4 cost=0.054840
Epoch #5 cost=0.048661
Epoch #6 cost=0.042806
Epoch #7 cost=0.037586
Epoch #8 cost=0.033107
Epoch #9 cost=0.029469
Epoch #10 cost=0.025976
Epoch #11 cost=0.023148
Epoch #12 cost=0.020800
Epoch #13 cost=0.018893
Epoch #14 cost=0.017411
Epoch #15 cost=0.016125
Epoch #16 cost=0.014942
Epoch #17 cost=0.013851
Epoch #18 cost=0.012813
Epoch #19 cost=0.011844
Epoch #20 cost=0.010978
Epoch #21 cost=0.010087
Epoch #22 cost=0.009306
Epoch #23 cost=0.008531
Epoch #24 cost=0.007797
Epoch #25 cost=0.007170
Epoch #26 cost=0.006556
Epoch #27 cost=0.006040
Epoch #28 cost=0.005630
Epoch #29 cost=0.005223
** Start training **
Epoch #0 cost=0.082797
Epoch #1 cost=0.064326
Epoch #2 cost=0.057116
Epoch #3 cost=0.050288
Epoch #4 cost=0.042466
Epoch #5 cost=0.035691
Epoch #6 cost=0.031090
Epoch #7 cost=0.028047
Epoch #8 cost=0.025693
Epoch #9 cost=0.023835
Epoch #10 cost=0.021877
Epoch #11 cost=0.020252
Epoch #12 cost=0.018879
Epoch #13 cost=0.017586
Epoch #14 cost=0.016495
Epoch #15 cost=0.015492
Epoch #16 cost=0.014521
Epoch #17 cost=0.013659
Epoch #18 cost=0.012819
Epoch #19 cost=0.012025
Epoch #20 cost=0.011279
Epoch #21 cost=0.010548
Epoch #22 cost=0.009894
Epoch #23 cost=0.009217
Epoch #24 cost=0.008605
Epoch #25 cost=0.008023
Epoch #26 cost=0.007518
Epoch #27 cost=0.006971
Epoch #28 cost=0.006524
Epoch #29 cost=0.006081
** Start training **
Epoch #0 cost=0.087136
Epoch #1 cost=0.068806
Epoch #2 cost=0.062228
Epoch #3 cost=0.056173
Epoch #4 cost=0.049205
Epoch #5 cost=0.042369
Epoch #6 cost=0.036082
Epoch #7 cost=0.031320
Epoch #8 cost=0.028178
Epoch #9 cost=0.025763
Epoch #10 cost=0.023876
Epoch #11 cost=0.021931
Epoch #12 cost=0.020206
Epoch #13 cost=0.018716
Epoch #14 cost=0.017385
Epoch #15 cost=0.016157
Epoch #16 cost=0.015058
Epoch #17 cost=0.014057
Epoch #18 cost=0.013163
Epoch #19 cost=0.012342
Epoch #20 cost=0.011592
Epoch #21 cost=0.010931
Epoch #22 cost=0.010265
Epoch #23 cost=0.009672
Epoch #24 cost=0.009048
Epoch #25 cost=0.008492
Epoch #26 cost=0.007908
Epoch #27 cost=0.007391
Epoch #28 cost=0.006875
Epoch #29 cost=0.006401
** Start training **
Epoch #0 cost=0.083974
Epoch #1 cost=0.066689
Epoch #2 cost=0.060604
Epoch #3 cost=0.054436
Epoch #4 cost=0.047394
Epoch #5 cost=0.040619
Epoch #6 cost=0.034735
Epoch #7 cost=0.030598
Epoch #8 cost=0.027588
Epoch #9 cost=0.025304
Epoch #10 cost=0.023070
Epoch #11 cost=0.021043
Epoch #12 cost=0.019342
Epoch #13 cost=0.017976
Epoch #14 cost=0.016803
Epoch #15 cost=0.015684
Epoch #16 cost=0.014780
Epoch #17 cost=0.013899
Epoch #18 cost=0.013192
Epoch #19 cost=0.012433
Epoch #20 cost=0.011759
Epoch #21 cost=0.011152
Epoch #22 cost=0.010517
Epoch #23 cost=0.009928
Epoch #24 cost=0.009319
Epoch #25 cost=0.008750
Epoch #26 cost=0.008180
Epoch #27 cost=0.007650
Epoch #28 cost=0.007137
Epoch #29 cost=0.006629
** Start training **
Epoch #0 cost=0.085984
Epoch #1 cost=0.068366
Epoch #2 cost=0.061291
Epoch #3 cost=0.055053
Epoch #4 cost=0.048032
Epoch #5 cost=0.041316
Epoch #6 cost=0.035870
Epoch #7 cost=0.031440
Epoch #8 cost=0.028267
Epoch #9 cost=0.025842
Epoch #10 cost=0.023905
Epoch #11 cost=0.022204
Epoch #12 cost=0.020776
Epoch #13 cost=0.019075
Epoch #14 cost=0.017662
Epoch #15 cost=0.016426
Epoch #16 cost=0.015210
Epoch #17 cost=0.014145
Epoch #18 cost=0.013150
Epoch #19 cost=0.012242
Epoch #20 cost=0.011420
Epoch #21 cost=0.010637
Epoch #22 cost=0.009937
Epoch #23 cost=0.009264
Epoch #24 cost=0.008676
Epoch #25 cost=0.008102
Epoch #26 cost=0.007587
Epoch #27 cost=0.007076
Epoch #28 cost=0.006586
Epoch #29 cost=0.006169
** Start training **
Epoch #0 cost=0.084117
Epoch #1 cost=0.066373
Epoch #2 cost=0.059699
Epoch #3 cost=0.053755
Epoch #4 cost=0.047017
Epoch #5 cost=0.040059
Epoch #6 cost=0.034341
Epoch #7 cost=0.030375
Epoch #8 cost=0.027386
Epoch #9 cost=0.025308
Epoch #10 cost=0.023393
Epoch #11 cost=0.021635
Epoch #12 cost=0.020083
Epoch #13 cost=0.018801
Epoch #14 cost=0.017578
Epoch #15 cost=0.016563
Epoch #16 cost=0.015610
Epoch #17 cost=0.014704
Epoch #18 cost=0.013864
Epoch #19 cost=0.013092
Epoch #20 cost=0.012322
Epoch #21 cost=0.011659
Epoch #22 cost=0.011032
Epoch #23 cost=0.010411
Epoch #24 cost=0.009828
Epoch #25 cost=0.009291
Epoch #26 cost=0.008711
Epoch #27 cost=0.008211
Epoch #28 cost=0.007675
Epoch #29 cost=0.007170
** Start training **
Epoch #0 cost=0.084735
Epoch #1 cost=0.065996
Epoch #2 cost=0.058757
Epoch #3 cost=0.051868
Epoch #4 cost=0.044253
Epoch #5 cost=0.037477
Epoch #6 cost=0.032255
Epoch #7 cost=0.028631
Epoch #8 cost=0.026155
Epoch #9 cost=0.024228
Epoch #10 cost=0.022489
Epoch #11 cost=0.020815
Epoch #12 cost=0.019094
Epoch #13 cost=0.017669
Epoch #14 cost=0.016486
Epoch #15 cost=0.015294
Epoch #16 cost=0.014289
Epoch #17 cost=0.013413
Epoch #18 cost=0.012587
Epoch #19 cost=0.011813
Epoch #20 cost=0.011131
Epoch #21 cost=0.010482
Epoch #22 cost=0.009854
Epoch #23 cost=0.009271
Epoch #24 cost=0.008679
Epoch #25 cost=0.008123
Epoch #26 cost=0.007601
Epoch #27 cost=0.007141
Epoch #28 cost=0.006660
Epoch #29 cost=0.006241
** Start training **
Epoch #0 cost=0.085306
Epoch #1 cost=0.066979
Epoch #2 cost=0.059872
Epoch #3 cost=0.053497
Epoch #4 cost=0.045780
Epoch #5 cost=0.038855
Epoch #6 cost=0.033899
Epoch #7 cost=0.030378
Epoch #8 cost=0.027787
Epoch #9 cost=0.025856
Epoch #10 cost=0.024085
Epoch #11 cost=0.022015
Epoch #12 cost=0.020323
Epoch #13 cost=0.018899
Epoch #14 cost=0.017664
Epoch #15 cost=0.016537
Epoch #16 cost=0.015518
Epoch #17 cost=0.014595
Epoch #18 cost=0.013743
Epoch #19 cost=0.012862
Epoch #20 cost=0.012116
Epoch #21 cost=0.011349
Epoch #22 cost=0.010696
Epoch #23 cost=0.010046
Epoch #24 cost=0.009430
Epoch #25 cost=0.008826
Epoch #26 cost=0.008250
Epoch #27 cost=0.007705
Epoch #28 cost=0.007193
Epoch #29 cost=0.006735
** Start training **
Epoch #0 cost=0.083574
Epoch #1 cost=0.066593
Epoch #2 cost=0.059478
Epoch #3 cost=0.052608
Epoch #4 cost=0.045360
Epoch #5 cost=0.038637
Epoch #6 cost=0.033474
Epoch #7 cost=0.029968
Epoch #8 cost=0.027377
Epoch #9 cost=0.025042
Epoch #10 cost=0.023088
Epoch #11 cost=0.021336
Epoch #12 cost=0.019744
Epoch #13 cost=0.018428
Epoch #14 cost=0.017177
Epoch #15 cost=0.016063
Epoch #16 cost=0.015052
Epoch #17 cost=0.014228
Epoch #18 cost=0.013300
Epoch #19 cost=0.012547
Epoch #20 cost=0.011766
Epoch #21 cost=0.011043
Epoch #22 cost=0.010334
Epoch #23 cost=0.009690
Epoch #24 cost=0.009059
Epoch #25 cost=0.008445
Epoch #26 cost=0.007874
Epoch #27 cost=0.007303
Epoch #28 cost=0.006813
Epoch #29 cost=0.006316
** Start training **
Epoch #0 cost=0.066474
Epoch #1 cost=0.032336
Epoch #2 cost=0.021659
Epoch #3 cost=0.016435
Epoch #4 cost=0.013512
Epoch #5 cost=0.011415
Epoch #6 cost=0.009818
Epoch #7 cost=0.008607
Epoch #8 cost=0.007622
Epoch #9 cost=0.006848
Epoch #10 cost=0.006208
Epoch #11 cost=0.005695
Epoch #12 cost=0.005268
Epoch #13 cost=0.004926
Epoch #14 cost=0.004606
Epoch #15 cost=0.004314
Epoch #16 cost=0.004077
Epoch #17 cost=0.003848
Epoch #18 cost=0.003645
Epoch #19 cost=0.003454
Epoch #20 cost=0.003293
Epoch #21 cost=0.003143
Epoch #22 cost=0.003010
Epoch #23 cost=0.002875
Epoch #24 cost=0.002752
Epoch #25 cost=0.002639
Epoch #26 cost=0.002530
Epoch #27 cost=0.002433
Epoch #28 cost=0.002340
Epoch #29 cost=0.002253
Nodes keep percentage is :  0.7999999999999998
** Start training **
Epoch #0 cost=0.128207
Epoch #1 cost=0.100976
Epoch #2 cost=0.084157
Epoch #3 cost=0.069452
Epoch #4 cost=0.057550
Epoch #5 cost=0.048347
Epoch #6 cost=0.041630
Epoch #7 cost=0.036095
Epoch #8 cost=0.031909
Epoch #9 cost=0.028454
Epoch #10 cost=0.025723
Epoch #11 cost=0.023566
Epoch #12 cost=0.021678
Epoch #13 cost=0.020027
Epoch #14 cost=0.018608
Epoch #15 cost=0.017264
Epoch #16 cost=0.016115
Epoch #17 cost=0.015085
Epoch #18 cost=0.014081
Epoch #19 cost=0.013213
Epoch #20 cost=0.012362
Epoch #21 cost=0.011590
Epoch #22 cost=0.010893
Epoch #23 cost=0.010221
Epoch #24 cost=0.009568
Epoch #25 cost=0.008934
Epoch #26 cost=0.008360
Epoch #27 cost=0.007828
Epoch #28 cost=0.007341
Epoch #29 cost=0.006898
** Start training **
Epoch #0 cost=0.116502
Epoch #1 cost=0.092414
Epoch #2 cost=0.077608
Epoch #3 cost=0.064344
Epoch #4 cost=0.052631
Epoch #5 cost=0.043628
Epoch #6 cost=0.037088
Epoch #7 cost=0.031922
Epoch #8 cost=0.028291
Epoch #9 cost=0.025281
Epoch #10 cost=0.022856
Epoch #11 cost=0.020896
Epoch #12 cost=0.019233
Epoch #13 cost=0.017665
Epoch #14 cost=0.016177
Epoch #15 cost=0.015024
Epoch #16 cost=0.013887
Epoch #17 cost=0.012835
Epoch #18 cost=0.011906
Epoch #19 cost=0.011057
Epoch #20 cost=0.010252
Epoch #21 cost=0.009539
Epoch #22 cost=0.008859
Epoch #23 cost=0.008306
Epoch #24 cost=0.007738
Epoch #25 cost=0.007226
Epoch #26 cost=0.006750
Epoch #27 cost=0.006346
Epoch #28 cost=0.005986
Epoch #29 cost=0.005662
** Start training **
Epoch #0 cost=0.115778
Epoch #1 cost=0.091801
Epoch #2 cost=0.076579
Epoch #3 cost=0.063820
Epoch #4 cost=0.052557
Epoch #5 cost=0.043401
Epoch #6 cost=0.036406
Epoch #7 cost=0.031050
Epoch #8 cost=0.027071
Epoch #9 cost=0.023767
Epoch #10 cost=0.021166
Epoch #11 cost=0.019039
Epoch #12 cost=0.017067
Epoch #13 cost=0.015493
Epoch #14 cost=0.014066
Epoch #15 cost=0.012879
Epoch #16 cost=0.011805
Epoch #17 cost=0.010794
Epoch #18 cost=0.010001
Epoch #19 cost=0.009270
Epoch #20 cost=0.008644
Epoch #21 cost=0.008090
Epoch #22 cost=0.007579
Epoch #23 cost=0.007099
Epoch #24 cost=0.006656
Epoch #25 cost=0.006291
Epoch #26 cost=0.005935
Epoch #27 cost=0.005618
Epoch #28 cost=0.005331
Epoch #29 cost=0.005086
** Start training **
Epoch #0 cost=0.114892
Epoch #1 cost=0.090850
Epoch #2 cost=0.075389
Epoch #3 cost=0.062359
Epoch #4 cost=0.051215
Epoch #5 cost=0.043084
Epoch #6 cost=0.036475
Epoch #7 cost=0.031582
Epoch #8 cost=0.027581
Epoch #9 cost=0.024573
Epoch #10 cost=0.021991
Epoch #11 cost=0.019791
Epoch #12 cost=0.017828
Epoch #13 cost=0.016104
Epoch #14 cost=0.014607
Epoch #15 cost=0.013288
Epoch #16 cost=0.012096
Epoch #17 cost=0.011209
Epoch #18 cost=0.010373
Epoch #19 cost=0.009614
Epoch #20 cost=0.008939
Epoch #21 cost=0.008290
Epoch #22 cost=0.007802
Epoch #23 cost=0.007319
Epoch #24 cost=0.006869
Epoch #25 cost=0.006503
Epoch #26 cost=0.006128
Epoch #27 cost=0.005830
Epoch #28 cost=0.005511
Epoch #29 cost=0.005262
** Start training **
Epoch #0 cost=0.116470
Epoch #1 cost=0.092177
Epoch #2 cost=0.076026
Epoch #3 cost=0.063281
Epoch #4 cost=0.051172
Epoch #5 cost=0.042171
Epoch #6 cost=0.035557
Epoch #7 cost=0.030140
Epoch #8 cost=0.026241
Epoch #9 cost=0.023144
Epoch #10 cost=0.020734
Epoch #11 cost=0.018740
Epoch #12 cost=0.017104
Epoch #13 cost=0.015476
Epoch #14 cost=0.014147
Epoch #15 cost=0.012953
Epoch #16 cost=0.011922
Epoch #17 cost=0.011022
Epoch #18 cost=0.010222
Epoch #19 cost=0.009505
Epoch #20 cost=0.008869
Epoch #21 cost=0.008280
Epoch #22 cost=0.007782
Epoch #23 cost=0.007272
Epoch #24 cost=0.006830
Epoch #25 cost=0.006445
Epoch #26 cost=0.006093
Epoch #27 cost=0.005743
Epoch #28 cost=0.005461
Epoch #29 cost=0.005185
** Start training **
Epoch #0 cost=0.113979
Epoch #1 cost=0.089275
Epoch #2 cost=0.073745
Epoch #3 cost=0.060352
Epoch #4 cost=0.049332
Epoch #5 cost=0.041146
Epoch #6 cost=0.035260
Epoch #7 cost=0.030693
Epoch #8 cost=0.027183
Epoch #9 cost=0.024334
Epoch #10 cost=0.022126
Epoch #11 cost=0.020172
Epoch #12 cost=0.018418
Epoch #13 cost=0.016975
Epoch #14 cost=0.015641
Epoch #15 cost=0.014364
Epoch #16 cost=0.013236
Epoch #17 cost=0.012257
Epoch #18 cost=0.011327
Epoch #19 cost=0.010448
Epoch #20 cost=0.009709
Epoch #21 cost=0.009029
Epoch #22 cost=0.008421
Epoch #23 cost=0.007922
Epoch #24 cost=0.007396
Epoch #25 cost=0.006943
Epoch #26 cost=0.006518
Epoch #27 cost=0.006145
Epoch #28 cost=0.005823
Epoch #29 cost=0.005506
** Start training **
Epoch #0 cost=0.115153
Epoch #1 cost=0.090974
Epoch #2 cost=0.074478
Epoch #3 cost=0.060075
Epoch #4 cost=0.048826
Epoch #5 cost=0.040713
Epoch #6 cost=0.034571
Epoch #7 cost=0.029698
Epoch #8 cost=0.026158
Epoch #9 cost=0.023018
Epoch #10 cost=0.020606
Epoch #11 cost=0.018624
Epoch #12 cost=0.016998
Epoch #13 cost=0.015535
Epoch #14 cost=0.014237
Epoch #15 cost=0.013107
Epoch #16 cost=0.012095
Epoch #17 cost=0.011246
Epoch #18 cost=0.010440
Epoch #19 cost=0.009774
Epoch #20 cost=0.009146
Epoch #21 cost=0.008564
Epoch #22 cost=0.008008
Epoch #23 cost=0.007533
Epoch #24 cost=0.007095
Epoch #25 cost=0.006678
Epoch #26 cost=0.006310
Epoch #27 cost=0.006000
Epoch #28 cost=0.005710
Epoch #29 cost=0.005440
** Start training **
Epoch #0 cost=0.114802
Epoch #1 cost=0.089261
Epoch #2 cost=0.073435
Epoch #3 cost=0.060131
Epoch #4 cost=0.049094
Epoch #5 cost=0.041395
Epoch #6 cost=0.035436
Epoch #7 cost=0.030739
Epoch #8 cost=0.027132
Epoch #9 cost=0.024181
Epoch #10 cost=0.021928
Epoch #11 cost=0.019967
Epoch #12 cost=0.018307
Epoch #13 cost=0.016742
Epoch #14 cost=0.015376
Epoch #15 cost=0.014174
Epoch #16 cost=0.013123
Epoch #17 cost=0.012089
Epoch #18 cost=0.011188
Epoch #19 cost=0.010435
Epoch #20 cost=0.009706
Epoch #21 cost=0.009074
Epoch #22 cost=0.008484
Epoch #23 cost=0.007957
Epoch #24 cost=0.007491
Epoch #25 cost=0.007060
Epoch #26 cost=0.006649
Epoch #27 cost=0.006265
Epoch #28 cost=0.005939
Epoch #29 cost=0.005656
** Start training **
Epoch #0 cost=0.113103
Epoch #1 cost=0.089083
Epoch #2 cost=0.073520
Epoch #3 cost=0.059861
Epoch #4 cost=0.048946
Epoch #5 cost=0.040729
Epoch #6 cost=0.034829
Epoch #7 cost=0.030503
Epoch #8 cost=0.027345
Epoch #9 cost=0.024684
Epoch #10 cost=0.022329
Epoch #11 cost=0.020277
Epoch #12 cost=0.018542
Epoch #13 cost=0.016952
Epoch #14 cost=0.015518
Epoch #15 cost=0.014270
Epoch #16 cost=0.013155
Epoch #17 cost=0.012115
Epoch #18 cost=0.011202
Epoch #19 cost=0.010398
Epoch #20 cost=0.009630
Epoch #21 cost=0.008984
Epoch #22 cost=0.008411
Epoch #23 cost=0.007848
Epoch #24 cost=0.007373
Epoch #25 cost=0.006894
Epoch #26 cost=0.006492
Epoch #27 cost=0.006109
Epoch #28 cost=0.005785
Epoch #29 cost=0.005485
** Start training **
Epoch #0 cost=0.087841
Epoch #1 cost=0.045036
Epoch #2 cost=0.029655
Epoch #3 cost=0.022369
Epoch #4 cost=0.018063
Epoch #5 cost=0.015054
Epoch #6 cost=0.012720
Epoch #7 cost=0.011076
Epoch #8 cost=0.009820
Epoch #9 cost=0.008790
Epoch #10 cost=0.007958
Epoch #11 cost=0.007191
Epoch #12 cost=0.006585
Epoch #13 cost=0.006060
Epoch #14 cost=0.005596
Epoch #15 cost=0.005197
Epoch #16 cost=0.004866
Epoch #17 cost=0.004564
Epoch #18 cost=0.004315
Epoch #19 cost=0.004075
Epoch #20 cost=0.003866
Epoch #21 cost=0.003671
Epoch #22 cost=0.003496
Epoch #23 cost=0.003332
Epoch #24 cost=0.003186
Epoch #25 cost=0.003053
Epoch #26 cost=0.002918
Epoch #27 cost=0.002805
Epoch #28 cost=0.002695
Epoch #29 cost=0.002591
Nodes keep percentage is :  0.7499999999999998
** Start training **
Epoch #0 cost=0.131688
Epoch #1 cost=0.099599
Epoch #2 cost=0.084536
Epoch #3 cost=0.074714
Epoch #4 cost=0.066636
Epoch #5 cost=0.060439
Epoch #6 cost=0.055327
Epoch #7 cost=0.050886
Epoch #8 cost=0.047200
Epoch #9 cost=0.044182
Epoch #10 cost=0.041427
Epoch #11 cost=0.039093
Epoch #12 cost=0.036974
Epoch #13 cost=0.035015
Epoch #14 cost=0.033137
Epoch #15 cost=0.031332
Epoch #16 cost=0.029653
Epoch #17 cost=0.028131
Epoch #18 cost=0.026813
Epoch #19 cost=0.025604
Epoch #20 cost=0.024442
Epoch #21 cost=0.023337
Epoch #22 cost=0.022387
Epoch #23 cost=0.021442
Epoch #24 cost=0.020613
Epoch #25 cost=0.019785
Epoch #26 cost=0.019011
Epoch #27 cost=0.018144
Epoch #28 cost=0.017281
Epoch #29 cost=0.016502
** Start training **
Epoch #0 cost=0.128478
Epoch #1 cost=0.094877
Epoch #2 cost=0.082611
Epoch #3 cost=0.074755
Epoch #4 cost=0.067119
Epoch #5 cost=0.061161
Epoch #6 cost=0.056097
Epoch #7 cost=0.051734
Epoch #8 cost=0.048036
Epoch #9 cost=0.044885
Epoch #10 cost=0.042051
Epoch #11 cost=0.039412
Epoch #12 cost=0.037227
Epoch #13 cost=0.035274
Epoch #14 cost=0.033617
Epoch #15 cost=0.032025
Epoch #16 cost=0.030575
Epoch #17 cost=0.029351
Epoch #18 cost=0.028246
Epoch #19 cost=0.027227
Epoch #20 cost=0.026375
Epoch #21 cost=0.025563
Epoch #22 cost=0.024823
Epoch #23 cost=0.024170
Epoch #24 cost=0.023458
Epoch #25 cost=0.022705
Epoch #26 cost=0.021944
Epoch #27 cost=0.021277
Epoch #28 cost=0.020543
Epoch #29 cost=0.019883
** Start training **
Epoch #0 cost=0.128413
Epoch #1 cost=0.096443
Epoch #2 cost=0.084355
Epoch #3 cost=0.076056
Epoch #4 cost=0.068546
Epoch #5 cost=0.062448
Epoch #6 cost=0.056831
Epoch #7 cost=0.051848
Epoch #8 cost=0.047898
Epoch #9 cost=0.044677
Epoch #10 cost=0.041716
Epoch #11 cost=0.039172
Epoch #12 cost=0.036864
Epoch #13 cost=0.034867
Epoch #14 cost=0.033084
Epoch #15 cost=0.031562
Epoch #16 cost=0.030213
Epoch #17 cost=0.028979
Epoch #18 cost=0.027886
Epoch #19 cost=0.026840
Epoch #20 cost=0.025839
Epoch #21 cost=0.024965
Epoch #22 cost=0.024086
Epoch #23 cost=0.023153
Epoch #24 cost=0.022315
Epoch #25 cost=0.021525
Epoch #26 cost=0.020749
Epoch #27 cost=0.019980
Epoch #28 cost=0.019290
Epoch #29 cost=0.018597
** Start training **
Epoch #0 cost=0.127857
Epoch #1 cost=0.095324
Epoch #2 cost=0.083064
Epoch #3 cost=0.074773
Epoch #4 cost=0.067655
Epoch #5 cost=0.061910
Epoch #6 cost=0.056653
Epoch #7 cost=0.052212
Epoch #8 cost=0.048181
Epoch #9 cost=0.044462
Epoch #10 cost=0.041434
Epoch #11 cost=0.038724
Epoch #12 cost=0.036454
Epoch #13 cost=0.034482
Epoch #14 cost=0.032720
Epoch #15 cost=0.031040
Epoch #16 cost=0.029702
Epoch #17 cost=0.028465
Epoch #18 cost=0.027422
Epoch #19 cost=0.026412
Epoch #20 cost=0.025531
Epoch #21 cost=0.024745
Epoch #22 cost=0.023892
Epoch #23 cost=0.023080
Epoch #24 cost=0.022312
Epoch #25 cost=0.021618
Epoch #26 cost=0.020895
Epoch #27 cost=0.020229
Epoch #28 cost=0.019543
Epoch #29 cost=0.018939
** Start training **
Epoch #0 cost=0.129557
Epoch #1 cost=0.096562
Epoch #2 cost=0.083697
Epoch #3 cost=0.074533
Epoch #4 cost=0.067117
Epoch #5 cost=0.061419
Epoch #6 cost=0.056215
Epoch #7 cost=0.051958
Epoch #8 cost=0.048372
Epoch #9 cost=0.045299
Epoch #10 cost=0.042616
Epoch #11 cost=0.040046
Epoch #12 cost=0.037620
Epoch #13 cost=0.035601
Epoch #14 cost=0.033840
Epoch #15 cost=0.032264
Epoch #16 cost=0.030773
Epoch #17 cost=0.029402
Epoch #18 cost=0.028164
Epoch #19 cost=0.027115
Epoch #20 cost=0.026170
Epoch #21 cost=0.025313
Epoch #22 cost=0.024530
Epoch #23 cost=0.023660
Epoch #24 cost=0.022838
Epoch #25 cost=0.022130
Epoch #26 cost=0.021433
Epoch #27 cost=0.020750
Epoch #28 cost=0.020095
Epoch #29 cost=0.019498
** Start training **
Epoch #0 cost=0.127779
Epoch #1 cost=0.094738
Epoch #2 cost=0.081712
Epoch #3 cost=0.072737
Epoch #4 cost=0.064800
Epoch #5 cost=0.059052
Epoch #6 cost=0.054175
Epoch #7 cost=0.049694
Epoch #8 cost=0.046145
Epoch #9 cost=0.042967
Epoch #10 cost=0.040314
Epoch #11 cost=0.037998
Epoch #12 cost=0.036117
Epoch #13 cost=0.034335
Epoch #14 cost=0.032590
Epoch #15 cost=0.031132
Epoch #16 cost=0.029878
Epoch #17 cost=0.028693
Epoch #18 cost=0.027700
Epoch #19 cost=0.026809
Epoch #20 cost=0.025936
Epoch #21 cost=0.025227
Epoch #22 cost=0.024498
Epoch #23 cost=0.023827
Epoch #24 cost=0.023209
Epoch #25 cost=0.022605
Epoch #26 cost=0.021937
Epoch #27 cost=0.021220
Epoch #28 cost=0.020592
Epoch #29 cost=0.019957
** Start training **
Epoch #0 cost=0.129055
Epoch #1 cost=0.095569
Epoch #2 cost=0.083063
Epoch #3 cost=0.074544
Epoch #4 cost=0.066829
Epoch #5 cost=0.060811
Epoch #6 cost=0.055685
Epoch #7 cost=0.051456
Epoch #8 cost=0.047711
Epoch #9 cost=0.044711
Epoch #10 cost=0.041814
Epoch #11 cost=0.039413
Epoch #12 cost=0.037157
Epoch #13 cost=0.035249
Epoch #14 cost=0.033371
Epoch #15 cost=0.031698
Epoch #16 cost=0.030177
Epoch #17 cost=0.028817
Epoch #18 cost=0.027683
Epoch #19 cost=0.026552
Epoch #20 cost=0.025589
Epoch #21 cost=0.024550
Epoch #22 cost=0.023687
Epoch #23 cost=0.022880
Epoch #24 cost=0.022063
Epoch #25 cost=0.021379
Epoch #26 cost=0.020689
Epoch #27 cost=0.020009
Epoch #28 cost=0.019354
Epoch #29 cost=0.018756
** Start training **
Epoch #0 cost=0.129997
Epoch #1 cost=0.095500
Epoch #2 cost=0.082384
Epoch #3 cost=0.073186
Epoch #4 cost=0.065566
Epoch #5 cost=0.059222
Epoch #6 cost=0.054283
Epoch #7 cost=0.050171
Epoch #8 cost=0.046620
Epoch #9 cost=0.043753
Epoch #10 cost=0.041259
Epoch #11 cost=0.038938
Epoch #12 cost=0.036781
Epoch #13 cost=0.034673
Epoch #14 cost=0.032783
Epoch #15 cost=0.031363
Epoch #16 cost=0.029836
Epoch #17 cost=0.028688
Epoch #18 cost=0.027495
Epoch #19 cost=0.026422
Epoch #20 cost=0.025487
Epoch #21 cost=0.024595
Epoch #22 cost=0.023764
Epoch #23 cost=0.022961
Epoch #24 cost=0.022167
Epoch #25 cost=0.021399
Epoch #26 cost=0.020719
Epoch #27 cost=0.020037
Epoch #28 cost=0.019411
Epoch #29 cost=0.018783
** Start training **
Epoch #0 cost=0.127172
Epoch #1 cost=0.093806
Epoch #2 cost=0.080975
Epoch #3 cost=0.072769
Epoch #4 cost=0.065200
Epoch #5 cost=0.059417
Epoch #6 cost=0.054344
Epoch #7 cost=0.049656
Epoch #8 cost=0.045664
Epoch #9 cost=0.042385
Epoch #10 cost=0.039715
Epoch #11 cost=0.037346
Epoch #12 cost=0.035307
Epoch #13 cost=0.033593
Epoch #14 cost=0.031871
Epoch #15 cost=0.030329
Epoch #16 cost=0.029089
Epoch #17 cost=0.027951
Epoch #18 cost=0.026877
Epoch #19 cost=0.026062
Epoch #20 cost=0.025286
Epoch #21 cost=0.024482
Epoch #22 cost=0.023832
Epoch #23 cost=0.023131
Epoch #24 cost=0.022435
Epoch #25 cost=0.021738
Epoch #26 cost=0.021114
Epoch #27 cost=0.020461
Epoch #28 cost=0.019871
Epoch #29 cost=0.019296
** Start training **
Epoch #0 cost=0.116708
Epoch #1 cost=0.068068
Epoch #2 cost=0.047750
Epoch #3 cost=0.037019
Epoch #4 cost=0.029453
Epoch #5 cost=0.024315
Epoch #6 cost=0.020820
Epoch #7 cost=0.018305
Epoch #8 cost=0.016317
Epoch #9 cost=0.014722
Epoch #10 cost=0.013349
Epoch #11 cost=0.012132
Epoch #12 cost=0.011158
Epoch #13 cost=0.010297
Epoch #14 cost=0.009579
Epoch #15 cost=0.008864
Epoch #16 cost=0.008258
Epoch #17 cost=0.007676
Epoch #18 cost=0.007138
Epoch #19 cost=0.006681
Epoch #20 cost=0.006258
Epoch #21 cost=0.005880
Epoch #22 cost=0.005575
Epoch #23 cost=0.005255
Epoch #24 cost=0.004973
Epoch #25 cost=0.004718
Epoch #26 cost=0.004485
Epoch #27 cost=0.004262
Epoch #28 cost=0.004060
Epoch #29 cost=0.003877
Nodes keep percentage is :  0.6999999999999997
** Start training **
Epoch #0 cost=0.181999
Epoch #1 cost=0.130506
Epoch #2 cost=0.106906
Epoch #3 cost=0.093087
Epoch #4 cost=0.083823
Epoch #5 cost=0.076551
