Extracting MNIST_data/train-images-idx3-ubyte.gz
Extracting MNIST_data/train-labels-idx1-ubyte.gz
Extracting MNIST_data/t10k-images-idx3-ubyte.gz
Extracting MNIST_data/t10k-labels-idx1-ubyte.gz
Nodes keep percentage is :  1.0
** Start training **
Nodes keep percentage is :  0.8499999999999999
** Start training **
Epoch #0 cost=0.088104
Epoch #1 cost=0.058085
Epoch #2 cost=0.039801
Epoch #3 cost=0.025757
Epoch #4 cost=0.019780
Epoch #5 cost=0.017395
Epoch #6 cost=0.015890
Epoch #7 cost=0.014618
Epoch #8 cost=0.013483
Epoch #9 cost=0.012607
Epoch #10 cost=0.011811
Epoch #11 cost=0.011134
Epoch #12 cost=0.010484
Epoch #13 cost=0.009914
Epoch #14 cost=0.009314
Epoch #15 cost=0.008776
Epoch #16 cost=0.008241
Epoch #17 cost=0.007722
Epoch #18 cost=0.007203
Epoch #19 cost=0.006723
Epoch #20 cost=0.006263
Epoch #21 cost=0.005824
Epoch #22 cost=0.005412
Epoch #23 cost=0.005024
Epoch #24 cost=0.004666
Epoch #25 cost=0.004341
Epoch #26 cost=0.004019
Epoch #27 cost=0.003727
Epoch #28 cost=0.003465
Epoch #29 cost=0.003225
** Start training **
Epoch #0 cost=34.681747
Epoch #1 cost=34.681747
Epoch #2 cost=17.138597
Epoch #3 cost=0.145379
Epoch #4 cost=0.109689
Epoch #5 cost=0.080360
Epoch #6 cost=0.059890
Epoch #7 cost=0.048070
Epoch #8 cost=0.038621
Epoch #9 cost=0.030509
Epoch #10 cost=0.024022
Epoch #11 cost=0.019063
Epoch #12 cost=0.014969
Epoch #13 cost=0.012226
Epoch #14 cost=0.010374
Epoch #15 cost=0.009042
Epoch #16 cost=0.008023
Epoch #17 cost=0.007226
Epoch #18 cost=0.006555
Epoch #19 cost=0.006084
Epoch #20 cost=0.005653
Epoch #21 cost=0.005187
Epoch #22 cost=0.004768
Epoch #23 cost=0.004390
Epoch #24 cost=0.004141
Epoch #25 cost=0.003884
Epoch #26 cost=0.003670
Epoch #27 cost=0.003545
Epoch #28 cost=0.003323
Epoch #29 cost=0.003136
** Start training **
Epoch #0 cost=34.681747
Epoch #1 cost=34.681747
Epoch #2 cost=34.681747
Epoch #3 cost=34.681747
Epoch #4 cost=34.681747
Epoch #5 cost=34.681747
Epoch #6 cost=34.681747
Epoch #7 cost=34.681747
Epoch #8 cost=34.681747
Epoch #9 cost=34.681747
Epoch #10 cost=34.681747
Epoch #11 cost=34.681747
Epoch #12 cost=34.681747
Epoch #13 cost=34.681747
Epoch #14 cost=34.681747
Epoch #15 cost=34.681747
Epoch #16 cost=34.681747
Epoch #17 cost=34.681747
Epoch #18 cost=34.681747
Epoch #19 cost=34.681747
Epoch #20 cost=34.681747
Epoch #21 cost=34.681747
Epoch #22 cost=34.681747
Epoch #23 cost=34.681747
Epoch #24 cost=34.681747
Epoch #25 cost=34.681747
Epoch #26 cost=34.681747
Epoch #27 cost=34.681747
Epoch #28 cost=34.681747
Epoch #29 cost=34.681747
** Start training **
Epoch #0 cost=34.681747
Epoch #1 cost=34.681747
Epoch #2 cost=17.138597
Epoch #3 cost=0.143903
Epoch #4 cost=0.106322
Epoch #5 cost=0.078944
Epoch #6 cost=0.059705
Epoch #7 cost=0.045905
Epoch #8 cost=0.036306
Epoch #9 cost=0.028610
Epoch #10 cost=0.022900
Epoch #11 cost=0.018370
Epoch #12 cost=0.014522
Epoch #13 cost=0.011851
Epoch #14 cost=0.009973
Epoch #15 cost=0.008708
Epoch #16 cost=0.007722
Epoch #17 cost=0.006922
Epoch #18 cost=0.006357
Epoch #19 cost=0.005835
Epoch #20 cost=0.005428
Epoch #21 cost=0.005089
Epoch #22 cost=0.004724
Epoch #23 cost=0.004384
Epoch #24 cost=0.004140
Epoch #25 cost=0.003857
Epoch #26 cost=0.003673
Epoch #27 cost=0.003530
Epoch #28 cost=0.003344
Epoch #29 cost=0.003173
** Start training **
Epoch #0 cost=34.681747
Epoch #1 cost=34.681747
Epoch #2 cost=17.138597
Epoch #3 cost=0.145495
Epoch #4 cost=0.107378
Epoch #5 cost=0.080091
Epoch #6 cost=0.059345
Epoch #7 cost=0.046576
Epoch #8 cost=0.036772
Epoch #9 cost=0.029175
Epoch #10 cost=0.023077
Epoch #11 cost=0.018279
Epoch #12 cost=0.014411
Epoch #13 cost=0.011493
Epoch #14 cost=0.009556
Epoch #15 cost=0.008168
Epoch #16 cost=0.007207
Epoch #17 cost=0.006465
Epoch #18 cost=0.005873
Epoch #19 cost=0.005350
Epoch #20 cost=0.004907
Epoch #21 cost=0.004606
Epoch #22 cost=0.004289
Epoch #23 cost=0.004035
Epoch #24 cost=0.003857
Epoch #25 cost=0.003700
Epoch #26 cost=0.003488
Epoch #27 cost=0.003315
Epoch #28 cost=0.003166
Epoch #29 cost=0.003004
** Start training **
Epoch #0 cost=34.681747
Epoch #1 cost=34.681747
Epoch #2 cost=17.138597
Epoch #3 cost=0.144382
Epoch #4 cost=0.106019
Epoch #5 cost=0.076830
Epoch #6 cost=0.056033
Epoch #7 cost=0.042593
Epoch #8 cost=0.032525
Epoch #9 cost=0.025203
Epoch #10 cost=0.019659
Epoch #11 cost=0.015795
Epoch #12 cost=0.012937
Epoch #13 cost=0.010803
Epoch #14 cost=0.009274
Epoch #15 cost=0.008133
Epoch #16 cost=0.007221
Epoch #17 cost=0.006430
Epoch #18 cost=0.005823
Epoch #19 cost=0.005413
Epoch #20 cost=0.004953
Epoch #21 cost=0.004603
Epoch #22 cost=0.004283
Epoch #23 cost=0.004003
Epoch #24 cost=0.003749
Epoch #25 cost=0.003559
Epoch #26 cost=0.003409
Epoch #27 cost=0.003211
Epoch #28 cost=0.003016
Epoch #29 cost=0.002859
** Start training **
Epoch #0 cost=34.681747
Epoch #1 cost=34.681747
Epoch #2 cost=35.149364
Epoch #3 cost=35.149364
Epoch #4 cost=35.149364
Epoch #5 cost=35.149364
Epoch #6 cost=35.149364
Epoch #7 cost=35.149364
Epoch #8 cost=35.149364
Epoch #9 cost=35.149364
Epoch #10 cost=35.149364
Epoch #11 cost=35.149364
Epoch #12 cost=35.149364
Epoch #13 cost=35.149364
Epoch #14 cost=35.149364
Epoch #15 cost=35.149364
Epoch #16 cost=35.149364
Epoch #17 cost=35.149364
Epoch #18 cost=35.149364
Epoch #19 cost=35.149364
Epoch #20 cost=35.149364
Epoch #21 cost=35.149364
Epoch #22 cost=35.149364
Epoch #23 cost=35.149364
Epoch #24 cost=35.149364
Epoch #25 cost=35.149364
Epoch #26 cost=35.149364
Epoch #27 cost=35.149364
Epoch #28 cost=35.149364
Epoch #29 cost=35.149364
** Start training **
Epoch #0 cost=34.681747
Epoch #1 cost=34.681747
Epoch #2 cost=34.681747
Epoch #3 cost=34.681747
Epoch #4 cost=35.149364
Epoch #5 cost=35.149364
Epoch #6 cost=35.149364
Epoch #7 cost=35.149364
Epoch #8 cost=35.149364
Epoch #9 cost=35.149364
Epoch #10 cost=35.149364
Epoch #11 cost=35.149364
Epoch #12 cost=35.149364
Epoch #13 cost=35.149364
Epoch #14 cost=35.149364
Epoch #15 cost=35.149364
Epoch #16 cost=35.149364
Epoch #17 cost=35.149364
Epoch #18 cost=35.149364
Epoch #19 cost=35.149364
Epoch #20 cost=35.149364
Epoch #21 cost=35.149364
Epoch #22 cost=35.149364
Epoch #23 cost=35.149364
Epoch #24 cost=35.149364
Epoch #25 cost=35.149364
Epoch #26 cost=35.149364
Epoch #27 cost=35.149364
Epoch #28 cost=35.149364
Epoch #29 cost=35.149364
** Start training **
Epoch #0 cost=34.681747
Epoch #1 cost=34.681747
Epoch #2 cost=35.149364
Epoch #3 cost=35.149364
Epoch #4 cost=35.149364
Epoch #5 cost=35.149364
Epoch #6 cost=35.149364
Epoch #7 cost=35.149364
Epoch #8 cost=35.149364
Epoch #9 cost=35.149364
Epoch #10 cost=35.149364
Epoch #11 cost=35.149364
Epoch #12 cost=35.149364
Epoch #13 cost=35.149364
Epoch #14 cost=35.149364
Epoch #15 cost=35.149364
Epoch #16 cost=35.149364
Epoch #17 cost=35.149364
Epoch #18 cost=35.149364
Epoch #19 cost=35.149364
Epoch #20 cost=35.149364
Epoch #21 cost=35.149364
Epoch #22 cost=35.149364
Epoch #23 cost=35.149364
Epoch #24 cost=35.149364
Epoch #25 cost=35.149364
Epoch #26 cost=35.149364
Epoch #27 cost=35.149364
Epoch #28 cost=35.149364
Epoch #29 cost=35.149364
** Start training **
Epoch #0 cost=34.837616
Epoch #1 cost=34.837616
Epoch #2 cost=26.943283
Epoch #3 cost=0.051154
Epoch #4 cost=0.028040
Epoch #5 cost=0.018525
Epoch #6 cost=0.015359
Epoch #7 cost=0.012977
Epoch #8 cost=0.010371
Epoch #9 cost=0.008054
Epoch #10 cost=0.005852
Epoch #11 cost=0.004544
Epoch #12 cost=0.003690
Epoch #13 cost=0.003146
Epoch #14 cost=0.002743
Epoch #15 cost=0.002417
Epoch #16 cost=0.002167
Epoch #17 cost=0.001951
Epoch #18 cost=0.001771
Epoch #19 cost=0.001622
Epoch #20 cost=0.001498
Epoch #21 cost=0.001389
Epoch #22 cost=0.001296
Epoch #23 cost=0.001217
Epoch #24 cost=0.001151
Epoch #25 cost=0.001092
Epoch #26 cost=0.001040
Epoch #27 cost=0.000994
Epoch #28 cost=0.000953
Epoch #29 cost=0.000912
Nodes keep percentage is :  0.7999999999999998
** Start training **
Epoch #0 cost=0.144010
Epoch #1 cost=0.082379
Epoch #2 cost=0.058825
Epoch #3 cost=0.043003
Epoch #4 cost=0.031975
Epoch #5 cost=0.024777
Epoch #6 cost=0.020053
Epoch #7 cost=0.016822
Epoch #8 cost=0.013905
Epoch #9 cost=0.011751
Epoch #10 cost=0.010082
Epoch #11 cost=0.008733
Epoch #12 cost=0.007823
Epoch #13 cost=0.007122
Epoch #14 cost=0.006502
Epoch #15 cost=0.005976
Epoch #16 cost=0.005532
Epoch #17 cost=0.005128
Epoch #18 cost=0.004771
Epoch #19 cost=0.004434
Epoch #20 cost=0.004117
Epoch #21 cost=0.003848
Epoch #22 cost=0.003584
Epoch #23 cost=0.003342
Epoch #24 cost=0.003120
Epoch #25 cost=0.002938
Epoch #26 cost=0.002761
Epoch #27 cost=0.002610
Epoch #28 cost=0.002462
Epoch #29 cost=0.002344
** Start training **
Epoch #0 cost=34.681747
Epoch #1 cost=34.681747
Epoch #2 cost=34.681747
Epoch #3 cost=34.681747
Epoch #4 cost=34.681747
Epoch #5 cost=34.681747
Epoch #6 cost=34.681747
Epoch #7 cost=34.681747
Epoch #8 cost=34.681747
Epoch #9 cost=34.681747
Epoch #10 cost=34.681747
Epoch #11 cost=34.681747
Epoch #12 cost=34.681747
Epoch #13 cost=34.681747
Epoch #14 cost=34.681747
Epoch #15 cost=34.681747
Epoch #16 cost=34.681747
Epoch #17 cost=34.681747
Epoch #18 cost=34.681747
Epoch #19 cost=34.681747
Epoch #20 cost=34.681747
Epoch #21 cost=34.681747
Epoch #22 cost=34.681747
Epoch #23 cost=34.681747
Epoch #24 cost=34.681747
Epoch #25 cost=34.681747
Epoch #26 cost=34.681747
Epoch #27 cost=34.681747
Epoch #28 cost=34.681747
Epoch #29 cost=34.681747
** Start training **
Epoch #0 cost=0.206615
Epoch #1 cost=0.122067
Epoch #2 cost=0.100873
Epoch #3 cost=0.083048
Epoch #4 cost=0.065028
Epoch #5 cost=0.049837
Epoch #6 cost=0.038627
Epoch #7 cost=0.029842
Epoch #8 cost=0.023096
Epoch #9 cost=0.018110
Epoch #10 cost=0.014693
Epoch #11 cost=0.012209
Epoch #12 cost=0.010554
Epoch #13 cost=0.009337
Epoch #14 cost=0.008341
Epoch #15 cost=0.007572
Epoch #16 cost=0.006903
Epoch #17 cost=0.006328
Epoch #18 cost=0.005852
Epoch #19 cost=0.005436
Epoch #20 cost=0.005094
Epoch #21 cost=0.004739
Epoch #22 cost=0.004424
Epoch #23 cost=0.004197
Epoch #24 cost=0.003968
Epoch #25 cost=0.003763
Epoch #26 cost=0.003591
Epoch #27 cost=0.003417
Epoch #28 cost=0.003252
Epoch #29 cost=0.003111
** Start training **
Epoch #0 cost=0.166992
Epoch #1 cost=0.093291
Epoch #2 cost=0.066755
Epoch #3 cost=0.049410
Epoch #4 cost=0.038381
Epoch #5 cost=0.029352
Epoch #6 cost=0.022448
Epoch #7 cost=0.017337
Epoch #8 cost=0.013978
Epoch #9 cost=0.011266
Epoch #10 cost=0.009463
Epoch #11 cost=0.008216
Epoch #12 cost=0.007144
Epoch #13 cost=0.006289
Epoch #14 cost=0.005673
Epoch #15 cost=0.005065
Epoch #16 cost=0.004648
Epoch #17 cost=0.004276
Epoch #18 cost=0.003998
Epoch #19 cost=0.003732
Epoch #20 cost=0.003494
Epoch #21 cost=0.003321
Epoch #22 cost=0.003135
Epoch #23 cost=0.002992
Epoch #24 cost=0.002853
Epoch #25 cost=0.002741
Epoch #26 cost=0.002614
Epoch #27 cost=0.002504
Epoch #28 cost=0.002412
Epoch #29 cost=0.002311
** Start training **
Epoch #0 cost=35.539043
Epoch #1 cost=35.539043
Epoch #2 cost=35.539043
Epoch #3 cost=35.539043
Epoch #4 cost=35.539043
Epoch #5 cost=35.539043
Epoch #6 cost=35.539043
Epoch #7 cost=35.539043
Epoch #8 cost=35.539043
Epoch #9 cost=35.539043
Epoch #10 cost=35.539043
Epoch #11 cost=35.539043
Epoch #12 cost=35.539043
Epoch #13 cost=35.539043
Epoch #14 cost=35.539043
Epoch #15 cost=35.539043
Epoch #16 cost=35.539043
Epoch #17 cost=35.539043
Epoch #18 cost=35.539043
Epoch #19 cost=35.539043
Epoch #20 cost=35.539043
Epoch #21 cost=35.539043
Epoch #22 cost=35.539043
Epoch #23 cost=35.539043
Epoch #24 cost=35.539043
Epoch #25 cost=35.539043
Epoch #26 cost=35.539043
Epoch #27 cost=35.539043
Epoch #28 cost=35.539043
Epoch #29 cost=35.539043
** Start training **
Epoch #0 cost=0.211823
Epoch #1 cost=0.098814
Epoch #2 cost=0.065960
Epoch #3 cost=0.047048
Epoch #4 cost=0.034612
Epoch #5 cost=0.025188
Epoch #6 cost=0.018045
Epoch #7 cost=0.014074
Epoch #8 cost=0.011878
Epoch #9 cost=0.010278
Epoch #10 cost=0.009029
Epoch #11 cost=0.008094
Epoch #12 cost=0.007314
Epoch #13 cost=0.006697
Epoch #14 cost=0.006144
Epoch #15 cost=0.005700
Epoch #16 cost=0.005306
Epoch #17 cost=0.004962
Epoch #18 cost=0.004668
Epoch #19 cost=0.004393
Epoch #20 cost=0.004139
Epoch #21 cost=0.003914
Epoch #22 cost=0.003704
Epoch #23 cost=0.003505
Epoch #24 cost=0.003333
Epoch #25 cost=0.003175
Epoch #26 cost=0.003035
Epoch #27 cost=0.002885
Epoch #28 cost=0.002765
Epoch #29 cost=0.002642
** Start training **
Epoch #0 cost=0.218020
Epoch #1 cost=0.096222
Epoch #2 cost=0.068020
Epoch #3 cost=0.049741
Epoch #4 cost=0.037262
Epoch #5 cost=0.025964
Epoch #6 cost=0.018341
Epoch #7 cost=0.013951
Epoch #8 cost=0.011069
Epoch #9 cost=0.009445
Epoch #10 cost=0.008279
Epoch #11 cost=0.007257
Epoch #12 cost=0.006458
Epoch #13 cost=0.005874
Epoch #14 cost=0.005375
Epoch #15 cost=0.005009
Epoch #16 cost=0.004676
Epoch #17 cost=0.004396
Epoch #18 cost=0.004152
Epoch #19 cost=0.003907
Epoch #20 cost=0.003703
Epoch #21 cost=0.003503
Epoch #22 cost=0.003312
Epoch #23 cost=0.003142
Epoch #24 cost=0.002988
Epoch #25 cost=0.002853
Epoch #26 cost=0.002728
Epoch #27 cost=0.002621
Epoch #28 cost=0.002506
Epoch #29 cost=0.002409
** Start training **
Epoch #0 cost=0.207592
Epoch #1 cost=0.098177
Epoch #2 cost=0.071065
Epoch #3 cost=0.053025
Epoch #4 cost=0.037926
Epoch #5 cost=0.026761
Epoch #6 cost=0.019170
Epoch #7 cost=0.014234
Epoch #8 cost=0.011583
Epoch #9 cost=0.009570
Epoch #10 cost=0.008289
Epoch #11 cost=0.007264
Epoch #12 cost=0.006492
Epoch #13 cost=0.005876
Epoch #14 cost=0.005363
Epoch #15 cost=0.004935
Epoch #16 cost=0.004601
Epoch #17 cost=0.004302
Epoch #18 cost=0.004026
Epoch #19 cost=0.003784
Epoch #20 cost=0.003568
Epoch #21 cost=0.003381
Epoch #22 cost=0.003222
Epoch #23 cost=0.003067
Epoch #24 cost=0.002922
Epoch #25 cost=0.002804
Epoch #26 cost=0.002689
Epoch #27 cost=0.002584
Epoch #28 cost=0.002484
Epoch #29 cost=0.002392
** Start training **
Epoch #0 cost=0.208627
Epoch #1 cost=0.100086
Epoch #2 cost=0.068862
Epoch #3 cost=0.049254
Epoch #4 cost=0.035646
Epoch #5 cost=0.025847
Epoch #6 cost=0.019187
Epoch #7 cost=0.014813
Epoch #8 cost=0.012060
Epoch #9 cost=0.010117
Epoch #10 cost=0.008785
Epoch #11 cost=0.007739
Epoch #12 cost=0.006978
Epoch #13 cost=0.006346
Epoch #14 cost=0.005862
Epoch #15 cost=0.005432
Epoch #16 cost=0.005058
Epoch #17 cost=0.004727
Epoch #18 cost=0.004451
Epoch #19 cost=0.004191
Epoch #20 cost=0.003951
Epoch #21 cost=0.003753
Epoch #22 cost=0.003564
Epoch #23 cost=0.003393
Epoch #24 cost=0.003233
Epoch #25 cost=0.003079
Epoch #26 cost=0.002933
Epoch #27 cost=0.002806
Epoch #28 cost=0.002692
Epoch #29 cost=0.002578
** Start training **
Epoch #0 cost=0.170923
Epoch #1 cost=0.044915
Epoch #2 cost=0.032379
Epoch #3 cost=0.024286
Epoch #4 cost=0.018472
Epoch #5 cost=0.013632
Epoch #6 cost=0.009483
Epoch #7 cost=0.007119
Epoch #8 cost=0.005714
Epoch #9 cost=0.004893
Epoch #10 cost=0.004290
Epoch #11 cost=0.003828
Epoch #12 cost=0.003443
Epoch #13 cost=0.003146
Epoch #14 cost=0.002848
Epoch #15 cost=0.002631
Epoch #16 cost=0.002450
Epoch #17 cost=0.002287
Epoch #18 cost=0.002145
Epoch #19 cost=0.002021
Epoch #20 cost=0.001903
Epoch #21 cost=0.001803
Epoch #22 cost=0.001708
Epoch #23 cost=0.001628
Epoch #24 cost=0.001551
Epoch #25 cost=0.001483
Epoch #26 cost=0.001419
Epoch #27 cost=0.001358
Epoch #28 cost=0.001299
Epoch #29 cost=0.001249
Nodes keep percentage is :  0.7499999999999998
** Start training **
Epoch #0 cost=34.915554
Epoch #1 cost=34.915554
Epoch #2 cost=34.915554
Epoch #3 cost=34.915554
Epoch #4 cost=34.915554
Epoch #5 cost=34.915554
Epoch #6 cost=34.915554
Epoch #7 cost=34.915554
Epoch #8 cost=34.915554
Epoch #9 cost=34.915554
Epoch #10 cost=34.915554
Epoch #11 cost=34.915554
Epoch #12 cost=34.915554
Epoch #13 cost=34.915554
Epoch #14 cost=34.915554
Epoch #15 cost=34.915554
Epoch #16 cost=34.915554
Epoch #17 cost=34.915554
Epoch #18 cost=34.915554
Epoch #19 cost=34.915554
Epoch #20 cost=34.915554
Epoch #21 cost=34.915554
Epoch #22 cost=34.915554
Epoch #23 cost=34.915554
Epoch #24 cost=34.915554
Epoch #25 cost=34.915554
Epoch #26 cost=34.915554
Epoch #27 cost=34.915554
Epoch #28 cost=34.915554
Epoch #29 cost=34.915554
** Start training **
Epoch #0 cost=0.128989
Epoch #1 cost=0.091018
Epoch #2 cost=0.074158
Epoch #3 cost=0.057726
Epoch #4 cost=0.046898
Epoch #5 cost=0.037364
Epoch #6 cost=0.030435
Epoch #7 cost=0.025496
Epoch #8 cost=0.022305
Epoch #9 cost=0.019597
Epoch #10 cost=0.017339
Epoch #11 cost=0.015405
Epoch #12 cost=0.013643
Epoch #13 cost=0.011986
Epoch #14 cost=0.010629
Epoch #15 cost=0.009517
Epoch #16 cost=0.008584
Epoch #17 cost=0.007735
Epoch #18 cost=0.006932
Epoch #19 cost=0.006249
Epoch #20 cost=0.005760
Epoch #21 cost=0.005345
Epoch #22 cost=0.004982
Epoch #23 cost=0.004670
Epoch #24 cost=0.004393
Epoch #25 cost=0.004139
Epoch #26 cost=0.003907
Epoch #27 cost=0.003716
Epoch #28 cost=0.003523
Epoch #29 cost=0.003369
** Start training **
Epoch #0 cost=0.123188
Epoch #1 cost=0.087686
Epoch #2 cost=0.069895
Epoch #3 cost=0.057251
Epoch #4 cost=0.046938
Epoch #5 cost=0.038929
Epoch #6 cost=0.031727
Epoch #7 cost=0.027487
Epoch #8 cost=0.024910
Epoch #9 cost=0.022885
Epoch #10 cost=0.021178
Epoch #11 cost=0.019690
Epoch #12 cost=0.018578
Epoch #13 cost=0.017424
Epoch #14 cost=0.016328
Epoch #15 cost=0.015316
Epoch #16 cost=0.014445
Epoch #17 cost=0.013475
Epoch #18 cost=0.012501
Epoch #19 cost=0.011609
Epoch #20 cost=0.010707
Epoch #21 cost=0.009785
Epoch #22 cost=0.008934
Epoch #23 cost=0.008184
Epoch #24 cost=0.007484
Epoch #25 cost=0.006778
Epoch #26 cost=0.006103
Epoch #27 cost=0.005544
Epoch #28 cost=0.005063
Epoch #29 cost=0.004669
** Start training **
Epoch #0 cost=0.122769
Epoch #1 cost=0.081370
Epoch #2 cost=0.063757
Epoch #3 cost=0.050827
Epoch #4 cost=0.041665
Epoch #5 cost=0.033773
Epoch #6 cost=0.026543
Epoch #7 cost=0.022476
Epoch #8 cost=0.020218
Epoch #9 cost=0.018425
Epoch #10 cost=0.016982
Epoch #11 cost=0.015654
Epoch #12 cost=0.014522
Epoch #13 cost=0.013407
Epoch #14 cost=0.012286
Epoch #15 cost=0.011267
Epoch #16 cost=0.010223
Epoch #17 cost=0.009213
Epoch #18 cost=0.008233
Epoch #19 cost=0.007475
Epoch #20 cost=0.006778
Epoch #21 cost=0.006210
Epoch #22 cost=0.005653
Epoch #23 cost=0.005259
Epoch #24 cost=0.004822
Epoch #25 cost=0.004396
Epoch #26 cost=0.004067
Epoch #27 cost=0.003763
Epoch #28 cost=0.003517
Epoch #29 cost=0.003293
** Start training **
Epoch #0 cost=0.122929
Epoch #1 cost=0.079307
Epoch #2 cost=0.062301
Epoch #3 cost=0.049101
Epoch #4 cost=0.039524
Epoch #5 cost=0.031741
Epoch #6 cost=0.025330
Epoch #7 cost=0.022415
Epoch #8 cost=0.020244
Epoch #9 cost=0.018418
Epoch #10 cost=0.016941
Epoch #11 cost=0.015692
Epoch #12 cost=0.014497
Epoch #13 cost=0.013237
Epoch #14 cost=0.012017
Epoch #15 cost=0.010962
Epoch #16 cost=0.010063
Epoch #17 cost=0.008976
Epoch #18 cost=0.008047
Epoch #19 cost=0.007205
Epoch #20 cost=0.006443
Epoch #21 cost=0.005781
Epoch #22 cost=0.005231
Epoch #23 cost=0.004778
Epoch #24 cost=0.004408
Epoch #25 cost=0.004088
Epoch #26 cost=0.003787
Epoch #27 cost=0.003499
Epoch #28 cost=0.003276
Epoch #29 cost=0.003073
** Start training **
Epoch #0 cost=0.108697
Epoch #1 cost=0.073247
Epoch #2 cost=0.058570
Epoch #3 cost=0.046498
Epoch #4 cost=0.039254
Epoch #5 cost=0.031380
Epoch #6 cost=0.026164
Epoch #7 cost=0.023757
Epoch #8 cost=0.022029
Epoch #9 cost=0.020509
Epoch #10 cost=0.019217
Epoch #11 cost=0.017972
Epoch #12 cost=0.016792
Epoch #13 cost=0.015764
Epoch #14 cost=0.014765
Epoch #15 cost=0.013693
Epoch #16 cost=0.012588
Epoch #17 cost=0.011476
Epoch #18 cost=0.010396
Epoch #19 cost=0.009411
Epoch #20 cost=0.008521
Epoch #21 cost=0.007738
Epoch #22 cost=0.007045
Epoch #23 cost=0.006372
Epoch #24 cost=0.005814
Epoch #25 cost=0.005223
Epoch #26 cost=0.004774
Epoch #27 cost=0.004399
Epoch #28 cost=0.004079
Epoch #29 cost=0.003844
** Start training **
Epoch #0 cost=0.118314
Epoch #1 cost=0.081430
Epoch #2 cost=0.063656
Epoch #3 cost=0.050859
Epoch #4 cost=0.041271
Epoch #5 cost=0.034087
Epoch #6 cost=0.027846
Epoch #7 cost=0.023879
Epoch #8 cost=0.021663
Epoch #9 cost=0.019804
Epoch #10 cost=0.018066
Epoch #11 cost=0.016537
Epoch #12 cost=0.015352
Epoch #13 cost=0.014221
Epoch #14 cost=0.013118
Epoch #15 cost=0.012018
Epoch #16 cost=0.010957
Epoch #17 cost=0.009921
Epoch #18 cost=0.008771
Epoch #19 cost=0.007742
Epoch #20 cost=0.006764
Epoch #21 cost=0.005988
Epoch #22 cost=0.005358
Epoch #23 cost=0.004879
Epoch #24 cost=0.004463
Epoch #25 cost=0.004108
Epoch #26 cost=0.003826
Epoch #27 cost=0.003595
Epoch #28 cost=0.003388
Epoch #29 cost=0.003211
** Start training **
Epoch #0 cost=0.114871
Epoch #1 cost=0.075782
Epoch #2 cost=0.059153
Epoch #3 cost=0.045343
Epoch #4 cost=0.037087
Epoch #5 cost=0.030195
Epoch #6 cost=0.025261
Epoch #7 cost=0.022314
Epoch #8 cost=0.020358
Epoch #9 cost=0.018614
Epoch #10 cost=0.016956
Epoch #11 cost=0.015516
Epoch #12 cost=0.014346
Epoch #13 cost=0.013233
Epoch #14 cost=0.011979
Epoch #15 cost=0.010700
Epoch #16 cost=0.009500
Epoch #17 cost=0.008405
Epoch #18 cost=0.007448
Epoch #19 cost=0.006633
Epoch #20 cost=0.005954
Epoch #21 cost=0.005370
Epoch #22 cost=0.004897
Epoch #23 cost=0.004475
Epoch #24 cost=0.004063
Epoch #25 cost=0.003713
Epoch #26 cost=0.003450
Epoch #27 cost=0.003218
Epoch #28 cost=0.003031
Epoch #29 cost=0.002859
** Start training **
Epoch #0 cost=0.122346
Epoch #1 cost=0.084100
Epoch #2 cost=0.063039
Epoch #3 cost=0.046713
Epoch #4 cost=0.037054
Epoch #5 cost=0.031319
Epoch #6 cost=0.026200
Epoch #7 cost=0.022926
Epoch #8 cost=0.020970
Epoch #9 cost=0.019388
Epoch #10 cost=0.018007
Epoch #11 cost=0.016662
Epoch #12 cost=0.015372
Epoch #13 cost=0.014171
Epoch #14 cost=0.013008
Epoch #15 cost=0.011813
Epoch #16 cost=0.010738
Epoch #17 cost=0.009636
Epoch #18 cost=0.008596
Epoch #19 cost=0.007760
Epoch #20 cost=0.007042
Epoch #21 cost=0.006327
Epoch #22 cost=0.005744
Epoch #23 cost=0.005177
Epoch #24 cost=0.004655
Epoch #25 cost=0.004281
Epoch #26 cost=0.003943
Epoch #27 cost=0.003682
Epoch #28 cost=0.003448
Epoch #29 cost=0.003261
** Start training **
Epoch #0 cost=0.093931
Epoch #1 cost=0.043965
Epoch #2 cost=0.029156
Epoch #3 cost=0.020093
Epoch #4 cost=0.013792
Epoch #5 cost=0.010059
Epoch #6 cost=0.007986
Epoch #7 cost=0.006487
Epoch #8 cost=0.005538
Epoch #9 cost=0.004746
Epoch #10 cost=0.004184
Epoch #11 cost=0.003767
Epoch #12 cost=0.003419
Epoch #13 cost=0.003154
Epoch #14 cost=0.002902
Epoch #15 cost=0.002682
Epoch #16 cost=0.002510
Epoch #17 cost=0.002364
Epoch #18 cost=0.002224
Epoch #19 cost=0.002080
Epoch #20 cost=0.001981
Epoch #21 cost=0.001879
Epoch #22 cost=0.001792
Epoch #23 cost=0.001704
Epoch #24 cost=0.001627
Epoch #25 cost=0.001551
Epoch #26 cost=0.001475
Epoch #27 cost=0.001407
Epoch #28 cost=0.001340
Epoch #29 cost=0.001285
Nodes keep percentage is :  0.6999999999999997
** Start training **
Epoch #0 cost=34.681747
Epoch #1 cost=34.681747
Epoch #2 cost=34.681747
Epoch #3 cost=34.681747
Epoch #4 cost=34.681747
Epoch #5 cost=34.681747
