Extracting MNIST_data/train-images-idx3-ubyte.gz
Extracting MNIST_data/train-labels-idx1-ubyte.gz
Extracting MNIST_data/t10k-images-idx3-ubyte.gz
Extracting MNIST_data/t10k-labels-idx1-ubyte.gz
Nodes keep percentage is :  1.0
** Start training **
Epoch #6 cost=0.037372
Epoch #7 cost=0.030965
Epoch #8 cost=0.026770
Epoch #9 cost=0.023565
Epoch #10 cost=0.021276
Epoch #11 cost=0.019483
Epoch #12 cost=0.017865
Epoch #13 cost=0.016612
Epoch #14 cost=0.015443
Epoch #15 cost=0.014422
Epoch #16 cost=0.013465
Epoch #17 cost=0.012539
Epoch #18 cost=0.011684
Epoch #19 cost=0.010842
Epoch #20 cost=0.010036
Epoch #21 cost=0.009285
Epoch #22 cost=0.008516
Epoch #23 cost=0.007826
Epoch #24 cost=0.007246
Epoch #25 cost=0.006705
Epoch #26 cost=0.006198
Epoch #27 cost=0.005700
Epoch #28 cost=0.005323
Epoch #29 cost=0.004907
Epoch #30 cost=0.004549
Epoch #31 cost=0.004239
Epoch #32 cost=0.003953
Epoch #33 cost=0.003724
Epoch #34 cost=0.003474
Epoch #35 cost=0.003296
Epoch #36 cost=0.003105
Epoch #37 cost=0.002982
Epoch #38 cost=0.002813
Epoch #39 cost=0.002700
** Start training **
Epoch #0 cost=0.127952
Epoch #1 cost=0.093331
Epoch #2 cost=0.073712
Epoch #3 cost=0.061036
Epoch #4 cost=0.051318
Epoch #5 cost=0.043940
Epoch #6 cost=0.037413
Epoch #7 cost=0.031680
Epoch #8 cost=0.027240
Epoch #9 cost=0.023947
Epoch #10 cost=0.021499
Epoch #11 cost=0.019642
Epoch #12 cost=0.018104
Epoch #13 cost=0.016862
Epoch #14 cost=0.015691
Epoch #15 cost=0.014729
Epoch #16 cost=0.013763
Epoch #17 cost=0.012922
Epoch #18 cost=0.012071
Epoch #19 cost=0.011299
Epoch #20 cost=0.010543
Epoch #21 cost=0.009812
Epoch #22 cost=0.009091
Epoch #23 cost=0.008396
Epoch #24 cost=0.007736
Epoch #25 cost=0.007090
Epoch #26 cost=0.006513
Epoch #27 cost=0.005941
Epoch #28 cost=0.005449
Epoch #29 cost=0.005009
Epoch #30 cost=0.004641
Epoch #31 cost=0.004308
Epoch #32 cost=0.004015
Epoch #33 cost=0.003766
Epoch #34 cost=0.003528
Epoch #35 cost=0.003335
Epoch #36 cost=0.003144
Epoch #37 cost=0.002979
Epoch #38 cost=0.002828
Epoch #39 cost=0.002692
** Start training **
Epoch #0 cost=0.127201
Epoch #1 cost=0.092670
Epoch #2 cost=0.073184
Epoch #3 cost=0.060088
Epoch #4 cost=0.049553
Epoch #5 cost=0.041285
Epoch #6 cost=0.035090
Epoch #7 cost=0.029563
Epoch #8 cost=0.026050
Epoch #9 cost=0.023234
Epoch #10 cost=0.021139
Epoch #11 cost=0.019431
Epoch #12 cost=0.017908
Epoch #13 cost=0.016543
Epoch #14 cost=0.015424
Epoch #15 cost=0.014389
Epoch #16 cost=0.013401
Epoch #17 cost=0.012530
Epoch #18 cost=0.011654
Epoch #19 cost=0.010802
Epoch #20 cost=0.009994
Epoch #21 cost=0.009221
Epoch #22 cost=0.008465
Epoch #23 cost=0.007752
Epoch #24 cost=0.007093
Epoch #25 cost=0.006556
Epoch #26 cost=0.006024
Epoch #27 cost=0.005591
Epoch #28 cost=0.005202
Epoch #29 cost=0.004837
Epoch #30 cost=0.004515
Epoch #31 cost=0.004235
Epoch #32 cost=0.003968
Epoch #33 cost=0.003756
Epoch #34 cost=0.003529
Epoch #35 cost=0.003377
Epoch #36 cost=0.003194
Epoch #37 cost=0.003047
Epoch #38 cost=0.002915
Epoch #39 cost=0.002776
** Start training **
Epoch #0 cost=0.128709
Epoch #1 cost=0.093748
Epoch #2 cost=0.073090
Epoch #3 cost=0.060356
Epoch #4 cost=0.050972
Epoch #5 cost=0.044186
Epoch #6 cost=0.038792
Epoch #7 cost=0.033681
Epoch #8 cost=0.028982
Epoch #9 cost=0.025505
Epoch #10 cost=0.022630
Epoch #11 cost=0.020721
Epoch #12 cost=0.018953
Epoch #13 cost=0.017570
Epoch #14 cost=0.016289
Epoch #15 cost=0.015154
Epoch #16 cost=0.014037
Epoch #17 cost=0.013100
Epoch #18 cost=0.012111
Epoch #19 cost=0.011248
Epoch #20 cost=0.010401
Epoch #21 cost=0.009678
Epoch #22 cost=0.008921
Epoch #23 cost=0.008248
Epoch #24 cost=0.007601
Epoch #25 cost=0.006961
Epoch #26 cost=0.006386
Epoch #27 cost=0.005870
Epoch #28 cost=0.005419
Epoch #29 cost=0.005027
Epoch #30 cost=0.004675
Epoch #31 cost=0.004352
Epoch #32 cost=0.004070
Epoch #33 cost=0.003843
Epoch #34 cost=0.003618
Epoch #35 cost=0.003423
Epoch #36 cost=0.003250
Epoch #37 cost=0.003101
Epoch #38 cost=0.002951
Epoch #39 cost=0.002827
** Start training **
Epoch #0 cost=0.125969
Epoch #1 cost=0.091689
Epoch #2 cost=0.072760
Epoch #3 cost=0.060436
Epoch #4 cost=0.051453
Epoch #5 cost=0.044223
Epoch #6 cost=0.038354
Epoch #7 cost=0.032517
Epoch #8 cost=0.028164
Epoch #9 cost=0.024927
Epoch #10 cost=0.022596
Epoch #11 cost=0.020741
Epoch #12 cost=0.019097
Epoch #13 cost=0.017697
Epoch #14 cost=0.016390
Epoch #15 cost=0.015253
Epoch #16 cost=0.014237
Epoch #17 cost=0.013239
Epoch #18 cost=0.012373
Epoch #19 cost=0.011495
Epoch #20 cost=0.010668
Epoch #21 cost=0.009935
Epoch #22 cost=0.009145
Epoch #23 cost=0.008414
Epoch #24 cost=0.007764
Epoch #25 cost=0.007099
Epoch #26 cost=0.006535
Epoch #27 cost=0.006026
Epoch #28 cost=0.005585
Epoch #29 cost=0.005174
Epoch #30 cost=0.004815
Epoch #31 cost=0.004494
Epoch #32 cost=0.004228
Epoch #33 cost=0.003954
Epoch #34 cost=0.003729
Epoch #35 cost=0.003521
Epoch #36 cost=0.003343
Epoch #37 cost=0.003171
Epoch #38 cost=0.003029
Epoch #39 cost=0.002884
** Start training **
Epoch #0 cost=0.128617
Epoch #1 cost=0.092565
Epoch #2 cost=0.073009
Epoch #3 cost=0.059399
Epoch #4 cost=0.049438
Epoch #5 cost=0.041364
Epoch #6 cost=0.034701
Epoch #7 cost=0.029247
Epoch #8 cost=0.025542
Epoch #9 cost=0.022875
Epoch #10 cost=0.020804
Epoch #11 cost=0.019063
Epoch #12 cost=0.017567
Epoch #13 cost=0.016327
Epoch #14 cost=0.015214
Epoch #15 cost=0.014240
Epoch #16 cost=0.013228
Epoch #17 cost=0.012384
Epoch #18 cost=0.011505
Epoch #19 cost=0.010695
Epoch #20 cost=0.009954
Epoch #21 cost=0.009202
Epoch #22 cost=0.008493
Epoch #23 cost=0.007849
Epoch #24 cost=0.007235
Epoch #25 cost=0.006670
Epoch #26 cost=0.006146
Epoch #27 cost=0.005677
Epoch #28 cost=0.005249
Epoch #29 cost=0.004890
Epoch #30 cost=0.004558
Epoch #31 cost=0.004296
Epoch #32 cost=0.004006
Epoch #33 cost=0.003791
Epoch #34 cost=0.003561
Epoch #35 cost=0.003412
Epoch #36 cost=0.003210
Epoch #37 cost=0.003068
Epoch #38 cost=0.002931
Epoch #39 cost=0.002784
** Start training **
Epoch #0 cost=0.128419
Epoch #1 cost=0.093604
Epoch #2 cost=0.074191
Epoch #3 cost=0.061037
Epoch #4 cost=0.051510
Epoch #5 cost=0.043120
Epoch #6 cost=0.036668
Epoch #7 cost=0.031028
Epoch #8 cost=0.026885
Epoch #9 cost=0.023876
Epoch #10 cost=0.021422
Epoch #11 cost=0.019493
Epoch #12 cost=0.017834
Epoch #13 cost=0.016463
Epoch #14 cost=0.015256
Epoch #15 cost=0.014216
Epoch #16 cost=0.013271
Epoch #17 cost=0.012321
Epoch #18 cost=0.011479
Epoch #19 cost=0.010627
Epoch #20 cost=0.009816
Epoch #21 cost=0.009106
Epoch #22 cost=0.008437
Epoch #23 cost=0.007757
Epoch #24 cost=0.007138
Epoch #25 cost=0.006551
Epoch #26 cost=0.006032
Epoch #27 cost=0.005578
Epoch #28 cost=0.005172
Epoch #29 cost=0.004775
Epoch #30 cost=0.004448
Epoch #31 cost=0.004143
Epoch #32 cost=0.003907
Epoch #33 cost=0.003663
Epoch #34 cost=0.003446
Epoch #35 cost=0.003262
Epoch #36 cost=0.003094
Epoch #37 cost=0.002929
Epoch #38 cost=0.002797
Epoch #39 cost=0.002679
** Start training **
Epoch #0 cost=0.123875
Epoch #1 cost=0.089017
Epoch #2 cost=0.070545
Epoch #3 cost=0.057228
Epoch #4 cost=0.047704
Epoch #5 cost=0.040663
Epoch #6 cost=0.035463
Epoch #7 cost=0.030452
Epoch #8 cost=0.026773
Epoch #9 cost=0.023911
Epoch #10 cost=0.021917
Epoch #11 cost=0.020240
Epoch #12 cost=0.018755
Epoch #13 cost=0.017465
Epoch #14 cost=0.016399
Epoch #15 cost=0.015327
Epoch #16 cost=0.014409
Epoch #17 cost=0.013530
Epoch #18 cost=0.012685
Epoch #19 cost=0.011879
Epoch #20 cost=0.011161
Epoch #21 cost=0.010364
Epoch #22 cost=0.009627
Epoch #23 cost=0.008902
Epoch #24 cost=0.008217
Epoch #25 cost=0.007549
Epoch #26 cost=0.006936
Epoch #27 cost=0.006389
Epoch #28 cost=0.005865
Epoch #29 cost=0.005396
Epoch #30 cost=0.005015
Epoch #31 cost=0.004620
Epoch #32 cost=0.004317
Epoch #33 cost=0.004023
Epoch #34 cost=0.003767
Epoch #35 cost=0.003569
Epoch #36 cost=0.003349
Epoch #37 cost=0.003171
Epoch #38 cost=0.003003
Epoch #39 cost=0.002856
** Start training **
Epoch #0 cost=0.116044
Epoch #1 cost=0.072166
Epoch #2 cost=0.050636
Epoch #3 cost=0.038333
Epoch #4 cost=0.030192
Epoch #5 cost=0.024110
Epoch #6 cost=0.020283
Epoch #7 cost=0.017544
Epoch #8 cost=0.015189
Epoch #9 cost=0.013457
Epoch #10 cost=0.012027
Epoch #11 cost=0.010851
Epoch #12 cost=0.009772
Epoch #13 cost=0.008858
Epoch #14 cost=0.008101
Epoch #15 cost=0.007412
Epoch #16 cost=0.006800
Epoch #17 cost=0.006252
Epoch #18 cost=0.005772
Epoch #19 cost=0.005352
Epoch #20 cost=0.004968
Epoch #21 cost=0.004643
Epoch #22 cost=0.004362
Epoch #23 cost=0.004077
Epoch #24 cost=0.003850
Epoch #25 cost=0.003642
Epoch #26 cost=0.003435
Epoch #27 cost=0.003258
Epoch #28 cost=0.003092
Epoch #29 cost=0.002944
Epoch #30 cost=0.002797
Epoch #31 cost=0.002671
Epoch #32 cost=0.002549
Epoch #33 cost=0.002441
Epoch #34 cost=0.002335
Epoch #35 cost=0.002238
Epoch #36 cost=0.002146
Epoch #37 cost=0.002063
Epoch #38 cost=0.001983
Epoch #39 cost=0.001912
Nodes keep percentage is :  0.6999999999999997
** Start training **
Epoch #0 cost=35.383171
Epoch #1 cost=35.383171
Epoch #2 cost=35.383171
Epoch #3 cost=35.383171
Epoch #4 cost=35.383171
Epoch #5 cost=35.383171
Epoch #6 cost=35.383171
Epoch #7 cost=35.383171
Epoch #8 cost=35.383171
Epoch #9 cost=35.383171
Epoch #10 cost=35.383171
Epoch #11 cost=35.383171
Epoch #12 cost=35.383171
Epoch #13 cost=35.383171
Epoch #14 cost=35.383171
Epoch #15 cost=35.383171
Epoch #16 cost=35.383171
Epoch #17 cost=35.383171
Epoch #18 cost=35.383171
Epoch #19 cost=35.383171
Epoch #20 cost=35.383171
Epoch #21 cost=35.383171
Epoch #22 cost=35.383171
Epoch #23 cost=35.383171
Epoch #24 cost=35.383171
Epoch #25 cost=35.383171
Epoch #26 cost=35.383171
Epoch #27 cost=35.383171
Epoch #28 cost=35.383171
Epoch #29 cost=35.383171
Epoch #30 cost=35.383171
Epoch #31 cost=35.383171
Epoch #32 cost=35.383171
Epoch #33 cost=35.383171
Epoch #34 cost=35.383171
Epoch #35 cost=35.383171
Epoch #36 cost=35.383171
Epoch #37 cost=35.383171
Epoch #38 cost=35.383171
Epoch #39 cost=35.383171
** Start training **
Epoch #0 cost=0.185742
Epoch #1 cost=0.124870
Epoch #2 cost=0.096722
Epoch #3 cost=0.080082
Epoch #4 cost=0.066859
Epoch #5 cost=0.055803
Epoch #6 cost=0.048073
Epoch #7 cost=0.042026
Epoch #8 cost=0.037107
Epoch #9 cost=0.032742
Epoch #10 cost=0.029191
Epoch #11 cost=0.026339
Epoch #12 cost=0.023718
Epoch #13 cost=0.021388
Epoch #14 cost=0.019367
Epoch #15 cost=0.017682
Epoch #16 cost=0.016263
Epoch #17 cost=0.015009
Epoch #18 cost=0.013914
Epoch #19 cost=0.012772
Epoch #20 cost=0.011670
Epoch #21 cost=0.010579
Epoch #22 cost=0.009554
Epoch #23 cost=0.008586
Epoch #24 cost=0.007749
Epoch #25 cost=0.006942
Epoch #26 cost=0.006266
Epoch #27 cost=0.005700
Epoch #28 cost=0.005240
Epoch #29 cost=0.004857
Epoch #30 cost=0.004526
Epoch #31 cost=0.004222
Epoch #32 cost=0.003941
Epoch #33 cost=0.003729
Epoch #34 cost=0.003500
Epoch #35 cost=0.003328
Epoch #36 cost=0.003158
Epoch #37 cost=0.003012
Epoch #38 cost=0.002877
Epoch #39 cost=0.002721
** Start training **
Epoch #0 cost=0.186098
Epoch #1 cost=0.125763
Epoch #2 cost=0.099129
Epoch #3 cost=0.082430
Epoch #4 cost=0.069714
Epoch #5 cost=0.059180
Epoch #6 cost=0.050437
Epoch #7 cost=0.043171
Epoch #8 cost=0.037695
Epoch #9 cost=0.032926
Epoch #10 cost=0.029448
Epoch #11 cost=0.026147
Epoch #12 cost=0.023481
Epoch #13 cost=0.020923
Epoch #14 cost=0.018736
Epoch #15 cost=0.016897
Epoch #16 cost=0.015356
Epoch #17 cost=0.013929
Epoch #18 cost=0.012604
Epoch #19 cost=0.011384
Epoch #20 cost=0.010332
Epoch #21 cost=0.009400
Epoch #22 cost=0.008560
Epoch #23 cost=0.007760
Epoch #24 cost=0.007050
Epoch #25 cost=0.006457
Epoch #26 cost=0.005932
Epoch #27 cost=0.005447
Epoch #28 cost=0.005049
Epoch #29 cost=0.004751
Epoch #30 cost=0.004440
Epoch #31 cost=0.004180
Epoch #32 cost=0.003942
Epoch #33 cost=0.003712
Epoch #34 cost=0.003530
Epoch #35 cost=0.003348
Epoch #36 cost=0.003178
Epoch #37 cost=0.003045
Epoch #38 cost=0.002910
Epoch #39 cost=0.002781
** Start training **
Epoch #0 cost=0.184829
Epoch #1 cost=0.123893
Epoch #2 cost=0.097780
Epoch #3 cost=0.081028
Epoch #4 cost=0.067801
Epoch #5 cost=0.056622
Epoch #6 cost=0.048313
Epoch #7 cost=0.041793
Epoch #8 cost=0.036900
Epoch #9 cost=0.032866
Epoch #10 cost=0.029415
Epoch #11 cost=0.026134
Epoch #12 cost=0.023339
Epoch #13 cost=0.021011
Epoch #14 cost=0.018737
Epoch #15 cost=0.016658
Epoch #16 cost=0.014827
Epoch #17 cost=0.013083
Epoch #18 cost=0.011689
Epoch #19 cost=0.010299
Epoch #20 cost=0.009131
Epoch #21 cost=0.008192
Epoch #22 cost=0.007351
Epoch #23 cost=0.006598
Epoch #24 cost=0.006048
Epoch #25 cost=0.005601
Epoch #26 cost=0.005138
Epoch #27 cost=0.004787
Epoch #28 cost=0.004465
Epoch #29 cost=0.004181
Epoch #30 cost=0.003961
Epoch #31 cost=0.003720
Epoch #32 cost=0.003514
Epoch #33 cost=0.003353
Epoch #34 cost=0.003179
Epoch #35 cost=0.003043
Epoch #36 cost=0.002896
Epoch #37 cost=0.002770
Epoch #38 cost=0.002664
Epoch #39 cost=0.002542
** Start training **
Epoch #0 cost=0.185842
Epoch #1 cost=0.125185
Epoch #2 cost=0.097893
Epoch #3 cost=0.081891
Epoch #4 cost=0.069091
Epoch #5 cost=0.057874
Epoch #6 cost=0.049091
Epoch #7 cost=0.041751
Epoch #8 cost=0.036498
Epoch #9 cost=0.031986
Epoch #10 cost=0.028280
Epoch #11 cost=0.025215
Epoch #12 cost=0.022509
Epoch #13 cost=0.020182
Epoch #14 cost=0.018226
Epoch #15 cost=0.016527
Epoch #16 cost=0.014932
Epoch #17 cost=0.013464
Epoch #18 cost=0.012224
Epoch #19 cost=0.010998
Epoch #20 cost=0.009848
Epoch #21 cost=0.008837
Epoch #22 cost=0.007908
Epoch #23 cost=0.007095
Epoch #24 cost=0.006429
Epoch #25 cost=0.005914
Epoch #26 cost=0.005411
Epoch #27 cost=0.005049
Epoch #28 cost=0.004639
Epoch #29 cost=0.004344
Epoch #30 cost=0.004048
Epoch #31 cost=0.003823
Epoch #32 cost=0.003593
Epoch #33 cost=0.003391
Epoch #34 cost=0.003227
Epoch #35 cost=0.003059
Epoch #36 cost=0.002909
Epoch #37 cost=0.002765
Epoch #38 cost=0.002638
Epoch #39 cost=0.002542
** Start training **
Epoch #0 cost=0.184532
Epoch #1 cost=0.123990
Epoch #2 cost=0.096581
Epoch #3 cost=0.079792
Epoch #4 cost=0.067423
Epoch #5 cost=0.056277
Epoch #6 cost=0.047341
Epoch #7 cost=0.040114
Epoch #8 cost=0.034722
Epoch #9 cost=0.030342
Epoch #10 cost=0.026839
Epoch #11 cost=0.023846
Epoch #12 cost=0.021214
Epoch #13 cost=0.018986
Epoch #14 cost=0.017057
Epoch #15 cost=0.015411
Epoch #16 cost=0.014034
Epoch #17 cost=0.012839
Epoch #18 cost=0.011682
Epoch #19 cost=0.010677
Epoch #20 cost=0.009709
Epoch #21 cost=0.008802
Epoch #22 cost=0.007983
Epoch #23 cost=0.007278
Epoch #24 cost=0.006594
Epoch #25 cost=0.005954
Epoch #26 cost=0.005467
Epoch #27 cost=0.005068
Epoch #28 cost=0.004703
Epoch #29 cost=0.004351
Epoch #30 cost=0.004067
Epoch #31 cost=0.003808
Epoch #32 cost=0.003582
Epoch #33 cost=0.003384
Epoch #34 cost=0.003228
Epoch #35 cost=0.003037
Epoch #36 cost=0.002902
Epoch #37 cost=0.002756
Epoch #38 cost=0.002626
Epoch #39 cost=0.002526
** Start training **
Epoch #0 cost=0.185476
Epoch #1 cost=0.125214
Epoch #2 cost=0.097186
Epoch #3 cost=0.079729
Epoch #4 cost=0.065964
Epoch #5 cost=0.055093
Epoch #6 cost=0.046734
Epoch #7 cost=0.040716
Epoch #8 cost=0.035911
Epoch #9 cost=0.031886
Epoch #10 cost=0.028244
Epoch #11 cost=0.025272
Epoch #12 cost=0.022470
Epoch #13 cost=0.020112
Epoch #14 cost=0.017977
Epoch #15 cost=0.016102
Epoch #16 cost=0.014491
Epoch #17 cost=0.012949
Epoch #18 cost=0.011664
Epoch #19 cost=0.010423
Epoch #20 cost=0.009334
Epoch #21 cost=0.008421
Epoch #22 cost=0.007536
Epoch #23 cost=0.006824
Epoch #24 cost=0.006190
Epoch #25 cost=0.005654
Epoch #26 cost=0.005202
Epoch #27 cost=0.004797
Epoch #28 cost=0.004485
Epoch #29 cost=0.004197
Epoch #30 cost=0.003935
Epoch #31 cost=0.003709
Epoch #32 cost=0.003503
Epoch #33 cost=0.003298
Epoch #34 cost=0.003129
Epoch #35 cost=0.002973
Epoch #36 cost=0.002841
Epoch #37 cost=0.002705
Epoch #38 cost=0.002586
Epoch #39 cost=0.002470
** Start training **
Epoch #0 cost=0.188898
Epoch #1 cost=0.128335
Epoch #2 cost=0.099584
Epoch #3 cost=0.082091
Epoch #4 cost=0.068976
Epoch #5 cost=0.057815
Epoch #6 cost=0.048945
Epoch #7 cost=0.041640
Epoch #8 cost=0.036179
Epoch #9 cost=0.031697
Epoch #10 cost=0.027792
Epoch #11 cost=0.024390
Epoch #12 cost=0.021473
Epoch #13 cost=0.019129
Epoch #14 cost=0.017090
Epoch #15 cost=0.015366
Epoch #16 cost=0.013827
Epoch #17 cost=0.012456
Epoch #18 cost=0.011188
Epoch #19 cost=0.010067
Epoch #20 cost=0.009074
Epoch #21 cost=0.008250
Epoch #22 cost=0.007465
Epoch #23 cost=0.006831
Epoch #24 cost=0.006311
Epoch #25 cost=0.005795
Epoch #26 cost=0.005400
Epoch #27 cost=0.005073
Epoch #28 cost=0.004715
Epoch #29 cost=0.004414
Epoch #30 cost=0.004149
Epoch #31 cost=0.003914
Epoch #32 cost=0.003696
Epoch #33 cost=0.003498
Epoch #34 cost=0.003321
Epoch #35 cost=0.003154
Epoch #36 cost=0.002993
Epoch #37 cost=0.002858
Epoch #38 cost=0.002725
Epoch #39 cost=0.002611
** Start training **
Epoch #0 cost=0.184219
Epoch #1 cost=0.121456
Epoch #2 cost=0.094454
Epoch #3 cost=0.078629
Epoch #4 cost=0.065715
Epoch #5 cost=0.055585
Epoch #6 cost=0.047425
Epoch #7 cost=0.041158
Epoch #8 cost=0.035877
Epoch #9 cost=0.031480
Epoch #10 cost=0.027787
Epoch #11 cost=0.024667
Epoch #12 cost=0.021938
Epoch #13 cost=0.019779
Epoch #14 cost=0.017853
Epoch #15 cost=0.016237
Epoch #16 cost=0.014777
Epoch #17 cost=0.013564
Epoch #18 cost=0.012329
Epoch #19 cost=0.011314
Epoch #20 cost=0.010289
Epoch #21 cost=0.009299
Epoch #22 cost=0.008393
Epoch #23 cost=0.007573
Epoch #24 cost=0.006847
Epoch #25 cost=0.006229
Epoch #26 cost=0.005697
Epoch #27 cost=0.005282
Epoch #28 cost=0.004898
Epoch #29 cost=0.004565
Epoch #30 cost=0.004274
Epoch #31 cost=0.004012
Epoch #32 cost=0.003783
Epoch #33 cost=0.003577
Epoch #34 cost=0.003395
Epoch #35 cost=0.003221
Epoch #36 cost=0.003058
Epoch #37 cost=0.002930
Epoch #38 cost=0.002784
Epoch #39 cost=0.002681
** Start training **
Epoch #0 cost=0.165314
Epoch #1 cost=0.098994
Epoch #2 cost=0.071422
Epoch #3 cost=0.056178
Epoch #4 cost=0.046303
Epoch #5 cost=0.038667
Epoch #6 cost=0.031813
Epoch #7 cost=0.026938
Epoch #8 cost=0.023029
Epoch #9 cost=0.019985
Epoch #10 cost=0.017389
Epoch #11 cost=0.015647
Epoch #12 cost=0.014124
Epoch #13 cost=0.012704
Epoch #14 cost=0.011600
Epoch #15 cost=0.010610
Epoch #16 cost=0.009612
Epoch #17 cost=0.008873
Epoch #18 cost=0.008111
Epoch #19 cost=0.007604
Epoch #20 cost=0.007048
Epoch #21 cost=0.006642
Epoch #22 cost=0.006188
Epoch #23 cost=0.005795
Epoch #24 cost=0.005444
Epoch #25 cost=0.005112
Epoch #26 cost=0.004807
Epoch #27 cost=0.004524
Epoch #28 cost=0.004291
Epoch #29 cost=0.004051
Epoch #30 cost=0.003857
Epoch #31 cost=0.003658
Epoch #32 cost=0.003481
Epoch #33 cost=0.003322
Epoch #34 cost=0.003166
Epoch #35 cost=0.003025
Epoch #36 cost=0.002888
Epoch #37 cost=0.002771
Epoch #38 cost=0.002650
Epoch #39 cost=0.002545
Nodes keep percentage is :  0.6499999999999997
** Start training **
Epoch #0 cost=0.181441
Epoch #1 cost=0.136663
Epoch #2 cost=0.113565
Epoch #3 cost=0.098659
Epoch #4 cost=0.087622
Epoch #5 cost=0.078515
Epoch #6 cost=0.070341
Epoch #7 cost=0.062727
Epoch #8 cost=0.055836
Epoch #9 cost=0.050935
Epoch #10 cost=0.046140
Epoch #11 cost=0.042713
Epoch #12 cost=0.039687
Epoch #13 cost=0.037113
Epoch #14 cost=0.034834
Epoch #15 cost=0.032769
Epoch #16 cost=0.030936
Epoch #17 cost=0.029269
Epoch #18 cost=0.027856
Epoch #19 cost=0.026412
Epoch #20 cost=0.025264
Epoch #21 cost=0.024146
Epoch #22 cost=0.023221
Epoch #23 cost=0.022392
Epoch #24 cost=0.021491
Epoch #25 cost=0.020708
Epoch #26 cost=0.019962
Epoch #27 cost=0.019348
Epoch #28 cost=0.018693
Epoch #29 cost=0.018040
Epoch #30 cost=0.017389
Epoch #31 cost=0.016726
Epoch #32 cost=0.016093
Epoch #33 cost=0.015432
Epoch #34 cost=0.014815
Epoch #35 cost=0.014125
Epoch #36 cost=0.013340
Epoch #37 cost=0.012539
Epoch #38 cost=0.011707
Epoch #39 cost=0.010851
** Start training **
Epoch #0 cost=0.234090
Epoch #1 cost=0.165644
Epoch #2 cost=0.134662
Epoch #3 cost=0.114788
Epoch #4 cost=0.100701
Epoch #5 cost=0.089913
Epoch #6 cost=0.080524
Epoch #7 cost=0.071718
Epoch #8 cost=0.064480
Epoch #9 cost=0.058343
Epoch #10 cost=0.052920
Epoch #11 cost=0.048697
Epoch #12 cost=0.045022
Epoch #13 cost=0.042148
Epoch #14 cost=0.039635
Epoch #15 cost=0.037730
Epoch #16 cost=0.036209
Epoch #17 cost=0.034803
Epoch #18 cost=0.033687
Epoch #19 cost=0.032631
Epoch #20 cost=0.031792
Epoch #21 cost=0.030900
Epoch #22 cost=0.030192
Epoch #23 cost=0.029528
Epoch #24 cost=0.028879
Epoch #25 cost=0.028388
Epoch #26 cost=0.027949
Epoch #27 cost=0.027482
Epoch #28 cost=0.027079
Epoch #29 cost=0.026663
Epoch #30 cost=0.026284
Epoch #31 cost=0.025918
Epoch #32 cost=0.025551
Epoch #33 cost=0.025181
Epoch #34 cost=0.024819
Epoch #35 cost=0.024457
Epoch #36 cost=0.024057
Epoch #37 cost=0.023505
Epoch #38 cost=0.022915
Epoch #39 cost=0.022369
** Start training **
Epoch #0 cost=0.234489
Epoch #1 cost=0.167074
Epoch #2 cost=0.138060
Epoch #3 cost=0.117847
Epoch #4 cost=0.103312
Epoch #5 cost=0.091721
Epoch #6 cost=0.082140
Epoch #7 cost=0.073632
Epoch #8 cost=0.065454
Epoch #9 cost=0.058894
Epoch #10 cost=0.053864
Epoch #11 cost=0.049619
Epoch #12 cost=0.046287
Epoch #13 cost=0.043513
Epoch #14 cost=0.041105
Epoch #15 cost=0.039086
Epoch #16 cost=0.037165
Epoch #17 cost=0.035679
Epoch #18 cost=0.034180
Epoch #19 cost=0.033025
Epoch #20 cost=0.032067
Epoch #21 cost=0.031221
Epoch #22 cost=0.030470
Epoch #23 cost=0.029863
Epoch #24 cost=0.029356
Epoch #25 cost=0.028819
Epoch #26 cost=0.028337
Epoch #27 cost=0.027926
Epoch #28 cost=0.027556
Epoch #29 cost=0.027160
Epoch #30 cost=0.026816
Epoch #31 cost=0.026458
Epoch #32 cost=0.026126
Epoch #33 cost=0.025790
Epoch #34 cost=0.025464
Epoch #35 cost=0.025140
Epoch #36 cost=0.024810
Epoch #37 cost=0.024477
Epoch #38 cost=0.024108
Epoch #39 cost=0.023712
** Start training **
Epoch #0 cost=0.233824
Epoch #1 cost=0.164727
Epoch #2 cost=0.135791
Epoch #3 cost=0.117029
Epoch #4 cost=0.103964
Epoch #5 cost=0.093690
Epoch #6 cost=0.084062
Epoch #7 cost=0.074999
Epoch #8 cost=0.066350
Epoch #9 cost=0.060125
Epoch #10 cost=0.054978
Epoch #11 cost=0.051117
Epoch #12 cost=0.047515
Epoch #13 cost=0.044791
Epoch #14 cost=0.042278
Epoch #15 cost=0.040153
Epoch #16 cost=0.038114
Epoch #17 cost=0.036326
Epoch #18 cost=0.034727
Epoch #19 cost=0.033201
Epoch #20 cost=0.031907
Epoch #21 cost=0.030840
Epoch #22 cost=0.029885
Epoch #23 cost=0.029100
Epoch #24 cost=0.028414
Epoch #25 cost=0.027688
Epoch #26 cost=0.027099
Epoch #27 cost=0.026556
Epoch #28 cost=0.026018
Epoch #29 cost=0.025516
Epoch #30 cost=0.025013
Epoch #31 cost=0.024396
Epoch #32 cost=0.023741
Epoch #33 cost=0.023082
Epoch #34 cost=0.022432
Epoch #35 cost=0.021733
Epoch #36 cost=0.021052
Epoch #37 cost=0.020354
